,vx,vy,r,throttle,steering,dvx,dvy,dr
778,1.2385884523391724,-0.1738835871219635,-0.2671257555484772,0.2029999941587448,0.2029999941587448,2.384185791015625e-05,-0.28839707374572476,-2.9381200671195957
779,1.2385889291763306,-0.179651528596878,-0.3258881568908691,0.221000000834465,0.221000000834465,0.22189021110534668,-0.4099048674106598,-6.921066343784335
780,1.2385889291763306,-0.179651528596878,-0.3258881568908691,0.221000000834465,0.221000000834465,0.25092363357543945,-0.3221832215786008,-5.5540770292282104
781,1.2430267333984375,-0.1878496259450912,-0.4643094837665558,0.2450000047683715,0.2450000047683715,0.5421042442321777,-0.3091864287853255,2.086354792118075
782,1.2436074018478394,-0.18609519302845,-0.4369696974754333,0.2680000066757202,0.2680000066757202,0.7516324520111084,-1.0226853191852543,6.565810739994049
783,1.253868818283081,-0.1940333545207977,-0.4225823879241943,0.2750000059604645,0.2750000059604645,-0.1298844814300537,-1.6099140048027052,5.684870481491089
784,1.2586400508880615,-0.2065488994121551,-0.3056534826755523,0.2750000059604645,0.2750000059604645,-0.42082667350770153,-1.5367165207862854,-1.209822297096255
785,1.25127112865448,-0.2262316346168518,-0.3088849782943725,0.2919999957084656,0.2919999957084656,-0.12378692626953125,-0.6394416093826294,-2.6102080941200256
786,1.2502235174179075,-0.2372832298278808,-0.3298499286174774,0.2960000038146972,0.2960000038146972,-0.0007688999175914368,-0.3331303596496596,-4.658991098403928
787,1.2487953901290894,-0.2390204668045044,-0.361089140176773,0.2960000038146972,0.2960000038146972,-0.22739768028259277,-1.101444661617279,-6.3922494649887085
788,1.2502081394195557,-0.243945837020874,-0.423029750585556,0.2960000038146972,0.2960000038146972,-0.4731714725494385,-1.4075249433517443,-7.118763029575351
789,1.2442474365234375,-0.26104936003685,-0.4889341294765472,0.2949999868869781,0.2949999868869781,-0.3481447696685791,-0.5362898111343356,-6.926830112934115
790,1.240744709968567,-0.2720963358879089,-0.565405011177063,0.2809999883174896,0.2809999883174896,-0.3173232078552246,-0.24980008602142612,-5.4098159074783325
791,1.237284541130066,-0.2717751562595367,-0.6274707317352295,0.2809999883174896,0.2809999883174896,-0.2360820770263672,-0.7728025317192105,-3.5599857568740845
792,1.2343982458114624,-0.2770923376083374,-0.6736013293266296,0.2770000100135803,0.2770000100135803,-0.20412206649780273,-0.7628306746482849,-2.7208566665649414
793,1.2325628995895386,-0.2872312068939209,-0.6986704468727112,0.2660000026226043,0.2660000026226043,-0.22641420364379883,-0.3494158387184143,-2.3741543292999268
794,1.2303158044815063,-0.2923489511013031,-0.7280184626579285,0.2660000026226043,0.2660000026226043,-0.25100111961364746,-0.46717971563338956,-1.8040180206298828
795,1.2280346155166626,-0.2942195236682892,-0.7461535334587097,0.2599999904632568,0.2599999904632568,-0.30503273010253906,-0.8813276886940002,-0.13771355152130127
796,1.2252957820892334,-0.3016925454139709,-0.7640988230705261,0.2590000033378601,0.2590000033378601,-0.3954946994781494,-0.6809368729591397,1.441851258277893
797,1.2219339609146118,-0.3118460774421692,-0.7489078044891357,0.2619999945163727,0.2619999945163727,-0.1780688762664795,-0.2540707588195801,2.057197690010071
798,1.2173858880996704,-0.3153112828731537,-0.7352617979049683,0.2689999938011169,0.2689999938011169,0.07253885269165039,-0.03261715173721036,8.014658093452454
799,1.2183725833892822,-0.3169274926185608,-0.7077638506889343,0.2689999938011169,0.2689999938011169,-0.11666417121887207,-0.15194416046142578,4.125174880027771
800,1.2188366651535034,-0.3159636259078979,-0.5749686360359192,0.2800000011920929,0.2800000011920929,-0.26036500930786133,-0.796033442020419,0.7684797048568726
801,1.2160392999649048,-0.3199663758277893,-0.6252603530883789,0.2800000011920929,0.2800000011920929,-0.04414916038514294,-1.0530412197113037,4.9285888671875
802,1.2136293649673462,-0.3318842947483063,-0.5595990419387817,0.2919999957084656,0.2919999957084656,0.2169966697692871,-1.44013911485672,1.6182541847229004
803,1.215156316757202,-0.3410272002220154,-0.5266885757446289,0.3089999854564667,0.3089999854564667,-0.3888845443725475,-0.9537041187286349,-0.8198410272598267
804,1.217969298362732,-0.3606870770454407,-0.5272339582443237,0.3089999854564667,0.3089999854564667,-0.7743358612060547,-0.07551014423370084,-6.9446951150894165
805,1.207378625869751,-0.3601012825965881,-0.5430853962898254,0.328000009059906,0.328000009059906,-0.42363405227661133,-0.9505972266197205,-5.318450927734375
806,1.2024825811386108,-0.3621972799301147,-0.6661278605461121,0.3510000109672546,0.3510000109672546,-0.08406639099121094,-1.6901671886444092,-1.8460273742675781
807,1.1989059448242188,-0.3791132271289825,-0.6494544148445129,0.375,0.375,-0.21122097969056286,-1.0385528206825256,-5.958926677703857
808,1.2008012533187866,-0.3960006237030029,-0.7030484080314636,0.4009999930858612,0.4009999930858612,-0.5462169647216797,-0.5732104182243375,-6.514462828636169
809,1.1946815252304075,-0.399884283542633,-0.7686329483985901,0.4009999930858612,0.4009999930858612,-0.3244340419769176,-0.9213000535964994,-5.850034952163696
810,1.189876914024353,-0.4074648320674896,-0.833337664604187,0.4250000119209289,0.4250000119209289,0.014209747314453125,-1.298254728317258,-4.885983467102051
811,1.1881928443908691,-0.418310284614563,-0.885633647441864,0.4339999854564667,0.4339999854564667,0.029188394546497687,-1.3548538088798496,-4.541566967964178
812,1.190161108970642,-0.4334299266338348,-0.931057333946228,0.4339999854564667,0.4339999854564667,-0.45610666275024414,-1.3809934258460999,-4.99916672706604
813,1.188776612281799,-0.44540736079216,-0.9764649868011476,0.4589999914169311,0.4589999914169311,-0.6296038627624401,-1.450490951538086,-4.922360181808466
814,1.1810389757156372,-0.4610497951507568,-1.0310406684875488,0.4589999914169311,0.4589999914169311,-0.022739171981811523,-1.65538489818573,-6.131654977798462
815,1.1761845350265503,-0.4744171798229217,-1.074912190437317,0.4799999892711639,0.4799999892711639,0.49434900283813477,-1.4989033341407803,-2.4148166179656982
816,1.180584192276001,-0.4941574931144714,-1.153673768043518,0.4799999892711639,0.4799999892711639,-0.0012636184692382812,-0.801548361778262,2.403146028518688
817,1.186071515083313,-0.5043952465057373,-1.1232085227966309,0.4839999973773956,0.4839999973773956,-0.9907782077789307,-1.0827451944351196,2.9760360717773438
818,1.1805589199066162,-0.5101884603500366,-1.1056108474731443,0.5040000081062317,0.5040000081062317,-0.9116411209106556,-1.9676744937896729,0.05916357040403053
819,1.1662559509277344,-0.5260501503944397,-1.063687801361084,0.5040000081062317,0.5040000081062317,0.1012563705444336,-2.214178442955017,-3.9475083351135254
820,1.162326097488403,-0.5495419502258301,-1.1044275760650637,0.5239999890327454,0.5239999890327454,0.4783749580383412,-1.8709152936935425,-2.5876879692077526
821,1.168281078338623,-0.57033371925354,-1.1426379680633545,0.5460000038146973,0.5460000038146973,-0.22347569465637207,-1.3620197772979736,-0.3676295280456543
822,1.17189359664917,-0.5869602560997009,-1.1561813354492188,0.5460000038146973,0.5460000038146973,-0.8863210678100586,-0.986209511756897,0.8472204208374023
823,1.1638115644454956,-0.5975741147994995,-1.1499905586242676,0.5659999847412109,0.5659999847412109,-0.7773578166961559,-1.3579726219177246,0.03400444984436035
824,1.1541671752929688,-0.6066844463348389,-1.1392369270324707,0.5799999833106995,0.5799999833106995,-0.17110109329223633,-2.050095796585083,-2.827179431915283
825,1.1482644081115725,-0.624733567237854,-1.1493104696273804,0.5899999737739563,0.5899999737739563,0.07715225219725452,-2.0172715187072754,-6.489545106887817
826,1.150745153427124,-0.6476863622665405,-1.1957805156707764,0.5899999737739563,0.5899999737739563,-0.5053937435150258,-1.367524266242981,-8.474725484848022
827,1.1498074531555176,-0.6650789976119995,-1.2791013717651367,0.5950000286102295,0.5950000286102295,-0.8839726448059082,-1.1518746614456177,-9.16087031364441
828,1.1406372785568235,-0.6750368475914001,-1.3652750253677368,0.6010000109672546,0.6010000109672546,-0.26914477348326526,-1.2308508157730103,4.789543151855469
829,1.1321280002593994,-0.6881164908409119,-1.462318778038025,0.6010000109672546,0.6010000109672546,0.15631914138793945,-0.5768686532974243,9.641730785369873
