%time,field.layout.data_offset,field.data0,field.data1
1659956530425498689,0,0.0,0.0
1659956530434937034,0,0.0,0.0
1659956530444854548,0,0.0,0.0
1659956530455016838,0,0.0,0.0
1659956530468546711,0,0.0,0.0
1659956530474928375,0,0.0,0.0
1659956530492969486,0,0.0,0.0
1659956530496013566,0,0.0,0.0
1659956530505682533,0,0.0,0.0
1659956530515451174,0,0.0,0.0
1659956530525237813,0,0.0,0.0
1659956530534966693,0,0.0,0.0
1659956530544976716,0,0.0,0.0
1659956530556363641,0,0.0,0.0
1659956530564845669,0,0.0,0.0
1659956530577636279,0,0.0,0.0
1659956530592337946,0,0.0,0.0
1659956530594791965,0,0.0,0.0
1659956530605124296,0,0.0,0.0
1659956530615102757,0,0.0,0.0
1659956530625715141,0,0.0,0.0
1659956530634852584,0,0.0,0.0
1659956530644847803,0,0.0,0.0
1659956530654943011,0,0.0,0.0
1659956530664851877,0,0.0,0.0
1659956530674941161,0,0.0,0.0
1659956530697831003,0,0.0,0.0
1659956530697855445,0,0.0,0.0
1659956530704993162,0,0.0,0.0
1659956530716094667,0,0.0,0.0
1659956530725997293,0,0.0,0.0
1659956530735018640,0,0.0,0.0
1659956530744710266,0,0.0,0.0
1659956530754835242,0,0.0,0.0
1659956530764924578,0,0.0,0.0
1659956530774949698,0,0.0,0.0
1659956530784937148,0,0.0,0.0
1659956530794870109,0,0.0,0.0
1659956530807663209,0,0.0,0.0
1659956530814941761,0,0.0,0.0
1659956530825537174,0,0.0,0.0
1659956530835855398,0,0.0,0.0
1659956530844926651,0,0.0,0.0
1659956530854957691,0,0.0,0.0
1659956530864947220,0,0.0,0.0
1659956530874959669,0,0.0,0.0
1659956530884879918,0,0.0,0.0
1659956530899173240,0,0.0,0.0
1659956530905039277,0,0.0,0.0
1659956530915479585,0,0.0,0.0
1659956530925285589,0,0.0,0.0
1659956530935009166,0,0.0,0.0
1659956530945011295,0,0.0,0.0
1659956530954947228,0,0.0,0.0
1659956530965455342,0,0.0,0.0
1659956530975013269,0,0.0,0.0
1659956530985281331,0,0.0,0.0
1659956531000058309,0,0.0,0.0
1659956531005005997,0,0.0,0.0
1659956531018217763,0,0.0,0.0
1659956531025155864,0,0.0,0.0
1659956531034998107,0,0.0,0.0
1659956531045164676,0,0.0,0.0
1659956531054961322,0,0.0,0.0
1659956531064990864,0,0.0,0.0
1659956531075096048,0,0.0,0.0
1659956531084632366,0,0.0,0.0
1659956531102162682,0,0.0,0.0
1659956531105088757,0,0.0,0.0
1659956531114822985,0,0.0,0.0
1659956531132087277,0,0.0,0.0
1659956531135339996,0,0.0,0.0
1659956531145630108,0,0.0,0.0
1659956531155098564,0,0.0,0.0
1659956531164912024,0,0.0,0.0
1659956531175291170,0,0.0,0.0
1659956531189680408,0,0.0,0.0
1659956531194844554,0,0.0,0.0
1659956531207844638,0,0.0,0.0
1659956531214947662,0,0.0,0.0
1659956531225073478,0,0.0,0.0
1659956531234986190,0,0.0,0.0
1659956531245619045,0,0.0,0.0
1659956531255077118,0,0.0,0.0
1659956531265701962,0,0.0,0.0
1659956531275140014,0,0.0,0.0
1659956531285055950,0,0.0,0.0
1659956531295327533,0,0.0,0.0
1659956531305939089,0,0.0,0.0
1659956531314900183,0,0.0,0.0
1659956531325558178,0,0.0,0.0
1659956531335007690,0,0.0,0.0
1659956531345119682,0,0.0,0.0
1659956531355017704,0,0.0,0.0
1659956531365109349,0,0.0,0.0
1659956531375029760,0,0.0,0.0
1659956531385049897,0,0.0,0.0
1659956531394960017,0,0.0,0.0
1659956531413998326,0,0.0,0.0
1659956531415329110,0,0.0,0.0
1659956531425038714,0,0.0,0.0
1659956531435131230,0,0.0,0.0
1659956531444900251,0,0.0,0.0
1659956531454913658,0,0.0,0.0
1659956531470246719,0,0.0,0.0
1659956531475024855,0,0.0,0.0
1659956531484900193,0,0.0,0.0
1659956531496154214,0,0.0,0.0
1659956531508879654,0,0.0,0.0
1659956531514937690,0,0.0,0.0
1659956531524753376,0,0.0,0.0
1659956531535553176,0,0.0,0.0
1659956531545396644,0,0.0,0.0
1659956531555709307,0,0.0,0.0
1659956531565067128,0,0.0,0.0
1659956531575862077,0,0.0,0.0
1659956531585987480,0,0.0,0.0
1659956531594817299,0,0.0,0.0
1659956531605022104,0,0.0,0.0
1659956531618640295,0,0.0,0.0
1659956531627883682,0,0.0,0.0
1659956531635205413,0,0.0,0.0
1659956531644972724,0,0.0,0.0
1659956531656537687,0,0.0,0.0
1659956531664898094,0,0.0,0.0
1659956531675338687,0,0.0,0.0
1659956531688290723,0,0.0,0.0
1659956531694803229,0,0.0,0.0
1659956531705005534,0,0.0,0.0
1659956531714914732,0,0.0,0.0
1659956531725055302,0,0.0,0.0
1659956531745095098,0,0.0,0.0
1659956531745131901,0,0.0,0.0
1659956531755110571,0,0.0,0.0
1659956531765012477,0,0.0,0.0
1659956531775400776,0,0.0,0.0
1659956531785031183,0,0.0,0.0
1659956531796648913,0,0.0,0.0
1659956531804975274,0,0.0,0.0
1659956531818687036,0,0.0,0.0
1659956531824955597,0,0.0,0.0
1659956531834684987,0,0.0,0.0
1659956531845419761,0,0.0,0.0
1659956531855292256,0,0.0,0.0
1659956531865159649,0,0.0,0.0
1659956531875036026,0,0.0,0.0
1659956531885007713,0,0.0,0.0
1659956531895596420,0,0.0,0.0
1659956531909408353,0,0.0,0.0
1659956531916554585,0,0.0,0.0
1659956531931381126,0,0.0,0.0
1659956531937377473,0,0.0,0.0
1659956531946239937,0,0.0,0.0
1659956531955054546,0,0.0,0.0
1659956531966750249,0,0.0,0.0
1659956531975204824,0,0.0,0.0
1659956531985420161,0,0.0,0.0
1659956531995086141,0,0.0,0.0
1659956532005142823,0,0.0,0.0
1659956532015392001,0,0.0,0.0
1659956532029978253,0,0.0,0.0
1659956532037350991,0,0.0,0.0
1659956532045256590,0,0.0,0.0
1659956532056589576,0,0.0,0.0
1659956532065661096,0,0.0,0.0
1659956532076047789,0,0.0,0.0
1659956532085964853,0,0.0,0.0
1659956532094945267,0,0.0,0.0
1659956532105026096,0,0.0,0.0
1659956532114897338,0,0.0,0.0
1659956532124980492,0,0.0,0.0
1659956532135657819,0,0.0,0.0
1659956532145915889,0,0.0,0.0
1659956532155089366,0,0.0,0.0
1659956532166904743,0,0.0,0.0
1659956532175489532,0,0.0,0.0
1659956532185099711,0,0.0,0.0
1659956532194938153,0,0.0,0.0
1659956532205040685,0,0.0,0.0
1659956532214854235,0,0.0,0.0
1659956532229177264,0,0.0,0.0
1659956532234939581,0,0.0,0.0
1659956532244840349,0,0.0,0.0
1659956532255325938,0,0.0,0.0
1659956532264839567,0,0.0,0.0
1659956532276014627,0,0.0,0.0
1659956532287339476,0,0.0,0.0
1659956532294860723,0,0.0,0.0
1659956532305032646,0,0.0,0.0
1659956532315040167,0,0.0,0.0
1659956532330083327,0,0.0,0.0
1659956532346101773,0,0.0,0.0
1659956532352263095,0,0.0,0.0
1659956532355366087,0,0.0,0.0
1659956532365112711,0,0.0,0.0
1659956532375836854,0,0.0,0.0
1659956532385171857,0,0.0,0.0
1659956532397998440,0,0.0,0.0
1659956532405147842,0,0.0,0.0
1659956532415010090,0,0.0,0.0
1659956532425170961,0,0.0,0.0
1659956532435154052,0,0.0,0.0
1659956532445027415,0,0.0,0.0
1659956532457166847,0,0.0,0.0
1659956532464957112,0,0.0,0.0
1659956532477383477,0,0.0,0.0
1659956532484971134,0,0.0,0.0
1659956532495155147,0,0.0,0.0
1659956532509487351,0,0.0,0.0
1659956532515533496,0,0.0,0.0
1659956532525089139,0,0.0,0.0
1659956532535567882,0,0.0,0.0
1659956532545125117,0,0.0,0.0
1659956532555071255,0,0.0,0.0
1659956532567087858,0,0.0,0.0
1659956532576018134,0,0.0,0.0
1659956532585725347,0,0.0,0.0
1659956532595035023,0,0.0,0.0
1659956532605218858,0,0.0,0.0
1659956532615045880,0,0.0,0.0
1659956532625226503,0,0.0,0.0
1659956532641311143,0,0.0,0.0
1659956532644960318,0,0.0,0.0
1659956532654998400,0,0.0,0.0
1659956532665014752,0,0.0,0.0
1659956532675568798,0,0.0,0.0
1659956532684949790,0,0.0,0.0
1659956532694977344,0,0.0,0.0
1659956532705368993,0,0.0,0.0
1659956532715055994,0,0.0,0.0
1659956532726527022,0,0.0,0.0
1659956532741902322,0,0.0,0.0
1659956532744985021,0,0.0,0.0
1659956532754932171,0,0.0,0.0
1659956532764931377,0,0.0,0.0
1659956532775065148,0,0.0,0.0
1659956532785087154,0,0.0,0.0
1659956532794970760,0,0.0,0.0
1659956532805111464,0,0.0,0.0
1659956532815137420,0,0.0,0.0
1659956532825061021,0,0.0,0.0
1659956532835055381,0,0.0,0.0
1659956532845846590,0,0.0,0.0
1659956532855214819,0,0.0,0.0
1659956532865839980,0,0.0,0.0
1659956532875065831,0,0.0,0.0
1659956532895081148,0,0.0,0.0
1659956532895106269,0,0.0,0.0
1659956532905138101,0,0.0,0.0
1659956532915091807,0,0.0,0.0
1659956532925061094,0,0.0,0.0
1659956532935169398,0,0.0,0.0
1659956532947082476,0,0.0,0.0
1659956532955071502,0,0.0,0.0
1659956532965215701,0,0.0,0.0
1659956532975270212,0,0.0,0.0
1659956532985173254,0,0.0,0.0
1659956532995176914,0,0.0,0.0
1659956533005153380,0,0.0,0.0
1659956533015491595,0,0.0,0.0
1659956533025276418,0,0.0,0.0
1659956533035152498,0,0.0,0.0
1659956533048150543,0,0.0,0.0
1659956533057166035,0,0.0,0.0
1659956533064958976,0,0.0,0.0
1659956533074932699,0,0.0,0.0
1659956533088717326,0,0.0,0.0
1659956533095011075,0,0.0,0.0
1659956533105105043,0,0.0,0.0
1659956533115681123,0,0.0,0.0
1659956533125163845,0,0.0,0.0
1659956533135128389,0,0.0,0.0
1659956533148881311,0,0.0,0.0
1659956533155068871,0,0.0,0.0
1659956533165201957,0,0.0,0.0
1659956533174996568,0,0.0,0.0
1659956533185199813,0,0.0,0.0
1659956533194996186,0,0.0,0.0
1659956533205152736,0,0.0,0.0
1659956533215159719,0,0.0,0.0
1659956533225063554,0,0.0,0.0
1659956533235109470,0,0.0,0.0
1659956533255670418,0,0.0,0.0
1659956533255697960,0,0.0,0.0
1659956533265213198,0,0.0,0.0
1659956533278799395,0,0.0,0.0
1659956533285928862,0,0.0,0.0
1659956533296053007,0,0.0,0.0
1659956533305896330,0,0.0,0.0
1659956533315029009,0,0.0,0.0
1659956533325267203,0,0.0,0.0
1659956533335162398,0,0.0,0.0
1659956533345170680,0,0.0,0.0
1659956533356403297,0,0.0,0.0
1659956533365327083,0,0.0,0.0
1659956533375280018,0,0.0,0.0
1659956533385063722,0,0.0,0.0
1659956533394572583,0,0.0,0.0
1659956533405221876,0,0.0,0.0
1659956533415256712,0,0.0,0.0
1659956533425257126,0,0.0,0.0
1659956533436229139,0,0.0,0.0
1659956533446054701,0,0.0,0.0
1659956533459794243,0,0.0,0.0
1659956533466076682,0,0.0,0.0
1659956533475460540,0,0.0,0.0
1659956533488883861,0,0.0,0.0
1659956533495135155,0,0.0,0.0
1659956533505182968,0,0.0,0.0
1659956533515446390,0,0.0,0.0
1659956533525173366,0,0.0,0.0
1659956533535254748,0,0.0,0.0
1659956533547628863,0,0.0,0.0
1659956533561673398,0,0.0,0.0
1659956533568771629,0,0.0,0.0
1659956533575258426,0,0.0,0.0
1659956533585146436,0,0.0,0.0
1659956533595079644,0,0.0,0.0
1659956533605107378,0,0.0,0.0
1659956533615602971,0,0.0,0.0
1659956533626893940,0,0.0,0.0
1659956533635747531,0,0.0,0.0
1659956533645095615,0,0.0,0.0
1659956533660039100,0,0.0,0.0
1659956533669756191,0,0.0,0.0
1659956533675309657,0,0.0,0.0
1659956533685859162,0,0.0,0.0
1659956533695942660,0,0.0,0.0
1659956533705194059,0,0.0,0.0
1659956533715713313,0,0.0,0.0
1659956533725458969,0,0.0,0.0
1659956533738650336,0,0.0,0.0
1659956533745047069,0,0.0,0.0
1659956533756206873,0,0.0,0.0
1659956533767942944,0,0.0,0.0
1659956533775081556,0,0.0,0.0
1659956533785181488,0,0.0,0.0
1659956533795215040,0,0.0,0.0
1659956533805150298,0,0.0,0.0
1659956533815293914,0,0.0,0.0
1659956533826605579,0,0.0,0.0
1659956533835376551,0,0.0,0.0
1659956533845150356,0,0.0,0.0
1659956533856142821,0,0.0,0.0
1659956533868933187,0,0.0,0.0
1659956533877806318,0,0.0,0.0
1659956533885252080,0,0.0,0.0
1659956533895565213,0,0.0,0.0
1659956533906937322,0,0.0,0.0
1659956533915425685,0,0.0,0.0
1659956533928783618,0,0.0,0.0
1659956533935202141,0,0.0,0.0
1659956533945176132,0,0.0,0.0
1659956533955123740,0,0.0,0.0
1659956533983864959,0,0.0,0.0
1659956533983891466,0,0.0,0.0
1659956533985187236,0,0.0,0.0
1659956533995162173,0,0.0,0.0
1659956534005682152,0,0.0,0.0
1659956534015317624,0,0.0,0.0
1659956534025490442,0,0.0,0.0
1659956534037728236,0,0.0,0.0
1659956534045377456,0,0.0,0.0
1659956534055925604,0,0.0,0.0
1659956534076309088,0,0.0,0.0
1659956534076333943,0,0.0,0.0
1659956534084979240,0,0.0,0.0
1659956534095632662,0,0.0,0.0
1659956534105646085,0,0.0,0.0
1659956534115460777,0,0.0,0.0
1659956534125194727,0,0.0,0.0
1659956534135339265,0,0.0,0.0
1659956534146747915,0,0.0,0.0
1659956534155213782,0,0.0,0.0
1659956534165181828,0,0.0,0.0
1659956534175773224,0,0.0,0.0
1659956534185728135,0,0.0,0.0
1659956534195247065,0,0.0,0.0
1659956534205152791,0,0.0,0.0
1659956534215371277,0,0.0,0.0
1659956534225002003,0,0.0,0.0
1659956534238673504,0,0.0,0.0
1659956534245063083,0,0.0,0.0
1659956534259032259,0,0.0,0.0
1659956534265269127,0,0.0,0.0
1659956534279794421,0,0.0,0.0
1659956534285222032,0,0.0,0.0
1659956534295112842,0,0.0,0.0
1659956534305270027,0,0.0,0.0
1659956534315023094,0,0.0,0.0
1659956534325254790,0,0.0,0.0
1659956534335162155,0,0.0,0.0
1659956534345233188,0,0.0,0.0
1659956534355084214,0,0.0,0.0
1659956534368017401,0,0.0,0.0
1659956534380371189,0,0.0,0.0
1659956534385166038,0,0.0,0.0
1659956534395143746,0,0.0,0.0
1659956534405528812,0,0.0,0.0
1659956534415239691,0,0.0,0.0
1659956534427088033,0,0.0,0.0
1659956534435148452,0,0.0,0.0
1659956534446191011,0,0.0,0.0
1659956534455286224,0,0.0,0.0
1659956534465868033,0,0.0,0.0
1659956534482820734,0,0.0,0.0
1659956534485290381,0,0.0,0.0
1659956534495740919,0,0.0,0.0
1659956534505146457,0,0.0,0.0
1659956534517319872,0,0.0,0.0
1659956534525058629,0,0.0,0.0
1659956534536086549,0,0.0,0.0
1659956534545580229,0,0.0,0.0
1659956534555267326,0,0.0,0.0
1659956534565252191,0,0.0,0.0
1659956534576326451,0,0.0,0.0
1659956534594936155,0,0.0,0.0
1659956534594951755,0,0.0,0.0
1659956534605451692,0,0.0,0.0
1659956534615117638,0,0.0,0.0
1659956534625628056,0,0.0,0.0
1659956534635270507,0,0.0,0.0
1659956534645728323,0,0.0,0.0
1659956534655188359,0,0.0,0.0
1659956534665015551,0,0.0,0.0
1659956534675237352,0,0.0,0.0
1659956534688921855,0,0.0,0.0
1659956534694990168,0,0.0,0.0
1659956534705302615,0,0.0,0.0
1659956534715267819,0,0.0,0.0
1659956534725154487,0,0.0,0.0
1659956534735670717,0,0.0,0.0
1659956534745139121,0,0.0,0.0
1659956534755704432,0,0.0,0.0
1659956534765066315,0,0.0,0.0
1659956534775419802,0,0.0,0.0
1659956534790762437,0,0.0,0.0
1659956534797361749,0,0.0,0.0
1659956534809016441,0,0.0,0.0
1659956534815303587,0,0.0,0.0
1659956534825191909,0,0.0,0.0
1659956534835332185,0,0.0,0.0
1659956534845234173,0,0.0,0.0
1659956534855114939,0,0.0,0.0
1659956534868139055,0,0.0,0.0
1659956534875817859,0,0.0,0.0
1659956534885260758,0,0.0,0.0
1659956534895530639,0,0.0,0.0
1659956534905190026,0,0.0,0.0
1659956534915230711,0,0.0,0.0
1659956534925212860,0,0.0,0.0
1659956534935342384,0,0.0,0.0
1659956534945215970,0,0.0,0.0
1659956534955266325,0,0.0,0.0
1659956534966034206,0,0.0,0.0
1659956534975711471,0,0.0,0.0
1659956534985320252,0,0.0,0.0
1659956534995433362,0,0.0,0.0
1659956535005397290,0,0.0,0.0
1659956535016083548,0,0.0,0.0
1659956535028216198,0,0.0,0.0
1659956535035319067,0,0.0,0.0
1659956535045260852,0,0.0,0.0
1659956535055302635,0,0.0,0.0
1659956535065113081,0,0.0,0.0
1659956535075055319,0,0.0,0.0
1659956535086528680,0,0.0,0.0
1659956535098599930,0,0.0,0.0
1659956535105594369,0,0.0,0.0
1659956535115809698,0,0.0,0.0
1659956535125563979,0,0.0,0.0
1659956535136319039,0,0.0,0.0
1659956535145270945,0,0.0,0.0
1659956535155260556,0,0.0,0.0
1659956535165322676,0,0.0,0.0
1659956535175992727,0,0.0,0.0
1659956535185508842,0,0.0,0.0
1659956535198708490,0,0.0,0.0
1659956535205341882,0,0.0,0.0
1659956535215308928,0,0.0,0.0
1659956535225147226,0,0.0,0.0
1659956535235289242,0,0.0,0.0
1659956535245162571,0,0.0,0.0
1659956535255586620,0,0.0,0.0
1659956535265536277,0,0.0,0.0
1659956535275208659,0,0.0,0.0
1659956535285830418,0,0.0,0.0
1659956535314689874,0,0.0,0.0
1659956535314706558,0,0.0,0.0
1659956535316410647,0,0.0,0.0
1659956535325465307,0,0.0,0.0
1659956535335264292,0,0.0,0.0
1659956535347370577,0,0.0,0.0
1659956535355332562,0,0.0,0.0
1659956535369458966,0,0.0,0.0
1659956535375093707,0,0.0,0.0
1659956535385221755,0,0.0,0.0
1659956535401400716,0,0.003000000026077032,0.0
1659956535405925093,0,0.003000000026077032,0.0
1659956535423496634,0,0.004000000189989805,0.0
1659956535427717965,0,0.006000000052154064,0.0
1659956535437499386,0,0.006000000052154064,0.0
1659956535446712143,0,0.007000000216066837,0.0
1659956535455306759,0,0.014999999664723873,0.0
1659956535465267842,0,0.020999999716877937,0.0
1659956535477665915,0,0.027000000700354576,0.0
1659956535485374194,0,0.027000000700354576,0.0
1659956535495252911,0,0.032999999821186066,0.0
1659956535505377545,0,0.039000000804662704,0.0
1659956535515427067,0,0.039000000804662704,0.0
1659956535525482147,0,0.041999999433755875,0.0
1659956535535270218,0,0.041999999433755875,0.0
1659956535546099097,0,0.04600000008940697,0.0
1659956535555231750,0,0.05000000074505806,0.0
1659956535565894246,0,0.05299999937415123,0.0
1659956535575403871,0,0.0560000017285347,0.0
1659956535587090846,0,0.0560000017285347,0.0
1659956535595286081,0,0.06199999898672104,0.0
1659956535606337997,0,0.06300000101327896,0.0
1659956535615413610,0,0.06300000101327896,0.0
1659956535625891495,0,0.06300000101327896,0.0
1659956535635507250,0,0.06300000101327896,0.0
1659956535645695790,0,0.05999999865889549,0.0
1659956535655285865,0,0.05999999865889549,0.0
1659956535665296136,0,0.05700000002980232,0.0
