,time,X,Y,Psi,vx,vy,r,throttle,steering,dvx,dvy,dr
32,9515655.0,2.464896059611058,-0.0151780693061856,-2.2077478237829533,0.01,0.0018569083805943295,-0.0009024879107180969,0.0,0.0,0.0,0.0425512984238726,-0.043193127154868734
33,11753653.0,2.4649019591036354,-0.0151856085349606,-2.2077516171661467,0.01,0.0019005353497854051,-0.0014192387383530104,0.0,0.0,0.0,0.003711779579597564,-0.0439651253644219
34,8528910.0,2.464899250317412,-0.0151957646827556,-2.2077545617726964,0.01,0.0017569817835362694,-0.0009252446783479286,0.0,0.0,0.0,-0.01683140826308822,0.05791995225709755
35,9685625.0,2.464907966780756,-0.0151987865605535,-2.2077562894753875,0.01,0.0014734749705813074,-0.0005307305148659474,0.0,0.0,0.0,-0.02927088473433176,0.040731926280645925
36,10086033.0,2.464917951762129,-0.0151971118234366,-2.2077614080304744,0.01,0.0009164596515940065,-0.00021341635439629184,0.0,0.0,0.0,-0.05522640258933328,0.03146074977839707
37,9841649.0,2.464908605713977,-0.0151788459665083,-2.207763697917743,0.01,0.0006955854953361358,-0.00029815660160111224,0.0,0.0,0.0,-0.022442799601760915,-0.008610370803187595
38,10074136.0,2.464910145806809,-0.0151822362331052,-2.2077527782784445,0.01,0.0013901628968285905,-0.00292637923133753,0.0,0.0,0.0,0.06894659765288604,-0.26088814263937055
39,10156086.0,2.464906066553839,-0.0151897616428452,-2.2077820589296286,0.01,0.0017875988290579313,0.004159563149429239,0.0,0.0,0.0,0.039132785231371696,0.6977040545705077
40,9923230.0,2.4649012711549987,-0.0151943332973555,-2.2077413990417796,0.01,0.001782263500140377,-0.00046145750168820543,0.0,0.0,0.0,-0.0005376605115022218,-0.4656770679624924
41,9813985.0,2.464909905512287,-0.0151979602209023,-2.207743043936521,0.01,0.0015948298863536251,-0.00042794937586592384,0.0,0.0,0.0,-0.019098624441218525,0.0034143241325803528
42,10146629.0,2.46491416274611,-0.0151901500304764,-2.2077408456850356,0.01,0.0009250038020387633,-0.00161222631059192,0.0,0.0,0.0,-0.06601464233243,-0.11671629412349621
43,18074031.0,2.4649088376275645,-0.015178091450641,-2.2077668951703844,0.01,0.0004913727148046489,-0.0030906181971570774,0.0,0.0,0.0,-0.02399194110235367,-0.0817964673494893
44,5148808.0,2.464902174909161,-0.0151662736759073,-2.207782619268408,0.01,0.0006843741242207003,0.004976312676955887,0.0,0.0,0.0,0.037484677893611776,1.566756980278341
45,8080187.0,2.4649104274110045,-0.0151674696168374,-2.207737518439033,0.01,0.0012308646284080568,0.004878645014973608,0.0,0.0,0.0,0.06763339811162247,-0.012087302185243851
46,8799585.0,2.4649034621419768,-0.0151693655760169,-2.20768978687878,0.01,0.001594307493499127,-0.0025595626298877345,0.0,0.0,0.0,0.041302273356194664,-0.8452907318767127
47,10517775.0,2.4649102789728223,-0.0151742415224844,-2.2076922634389113,0.01,0.0018006889799848376,-0.003041728661017853,0.0,0.0,0.0,0.019622162147955296,-0.04584296879616824
48,9746379.0,2.464901774126565,-0.01516986775424,-2.207750446475024,0.01,0.0012696190876793634,-0.002647745499972461,0.0,0.0,0.0,-0.05448894325836028,0.04042354201959435
49,9571952.0,2.464910674065211,-0.0151689700144586,-2.207750343467908,0.01,0.0010751658742170563,-0.0024518044703135348,0.0,0.0,0.0,-0.02031489642471119,0.02047033140773441
50,10171285.0,2.464900309270889,-0.0151486917698684,-2.207751893331647,0.01,0.00029677268379629937,0.00039883185281440106,0.0,0.0,0.0,-0.07652850061921938,0.28026314503309424
51,9928409.0,2.4649083935842344,-0.0151415484306863,-2.2077480786593227,0.01,0.0006304334643336011,0.0002563796701564403,0.0,0.0,0.0,0.03360667157621143,-0.014347936578555614
52,11301829.0,2.4649059632963857,-0.0151423928138186,-2.207745518337591,0.01,0.0011503808450625398,-0.0002311194356852853,0.0,0.0,0.0,0.046005596149874387,-0.04313453210464657
53,14885470.0,2.4649056790410087,-0.0151475094346581,-2.2077487321712153,0.01,0.0014874203859287214,-0.008214703281925547,0.0,0.0,0.0,0.022642183341619822,-0.5363340120426338
54,6428665.0,2.4648988968709227,-0.0151490374619391,-2.207801432836153,0.01,0.0013847187997797713,-0.0025843666921852963,0.0,0.0,0.0,-0.015975569756543555,0.8758173881731668
55,7508320.0,2.4649077150626333,-0.0151487604433049,-2.207803946535065,0.01,0.0012904915462771311,-0.002442201649145451,0.0,0.0,0.0,-0.012549711986521647,0.01893433458348142
56,9790665.0,2.464887172347022,-0.0151263035824863,-2.2078517601543397,0.01,0.00035579223031894334,0.005443164219889309,0.0,0.0,0.0,-0.09546841976088323,0.8053963514260534
57,12932404.0,2.4648958845274587,-0.0151194772539435,-2.207794776337631,0.01,0.0004900882385534987,0.0008688009694743842,0.0,0.0,0.0,0.010384458159098293,-0.3537132964926649
58,7197259.0,2.464901264363915,-0.0151163419302896,-2.2077972316310817,0.01,0.0006588299911285694,0.0005580863465075162,0.0,0.0,0.0,0.023445280012164442,-0.043171243798072016
59,9429312.0,2.4649007547458206,-0.0151157724649432,-2.2077922324398083,0.01,0.0012394528832087278,-0.0009386212242456527,0.0,0.0,0.0,0.0615763792819835,-0.15872924458891263
60,11221065.0,2.4648920217624752,-0.0151161147109613,-2.2078270486707052,0.01,0.00138120580203654,-0.0034357046677303015,0.0,0.0,0.0,0.012632750886641527,-0.22253533363229328
61,9134550.0,2.4649007788645885,-0.0151161576428491,-2.2078287679147084,0.01,0.0011913087108623701,-0.004072340265300103,0.0,0.0,0.0,-0.020788882996334777,-0.06969534323746668
62,10168766.0,2.4648934755397587,-0.0151072124584592,-2.207823548094205,0.01,0.0005109714904029495,0.0005072571424452168,0.0,0.0,0.0,-0.06690459987568016,0.45035920855542544
63,9824942.0,2.464900688569592,-0.015101802018492,-2.207818529151167,0.01,0.00026332080103680594,0.00041438695247715497,0.0,0.0,0.0,-0.025206325835424124,-0.009452492438943843
64,10214476.0,2.4649098248533217,-0.0150928722772246,-2.2078138497983906,0.01,0.0005062961137816333,0.0015880401033910702,0.0,0.0,0.0,0.02378734971278285,0.11490096515121434
65,11130238.0,2.4649002894353558,-0.015099143756589,-2.2078040761281033,0.01,0.0013912049903126744,-0.003009176012576772,0.0,0.0,0.0,0.0795049374982854,-0.41303843780949184
66,8789377.0,2.464890976283125,-0.0150972791190564,-2.2078338941464963,0.01,0.0014311199961949102,-0.0035309025118979175,0.0,0.0,0.0,0.004541278168206444,-0.05935875765951846
67,10073782.0,2.4648995272926406,-0.0150977855160005,-2.2078341859406243,0.01,0.0012119102790849666,-0.0037218070645603373,0.0,0.0,0.0,-0.021760418987619906,-0.01895063370067168
68,11741200.0,2.464890158450064,-0.0150897745204962,-2.207824452115312,0.01,0.0006131660610129216,0.005607992641411995,0.0,0.0,0.0,-0.05099514683950917,0.794620627020435
69,8140998.0,2.464897585687368,-0.0150851144009856,-2.2078160038842287,0.01,0.00028006231432355913,0.005664552727656578,0.0,0.0,0.0,-0.04091681961958011,0.006947561741764744
70,9911380.0,2.464902513633841,-0.015075191952259,-2.2077633950871625,0.01,0.0004109111861108546,-0.0020572180017067294,0.0,0.0,0.0,0.013201882259311569,-0.7790812913401874
71,10088218.0,2.4648955758846065,-0.0150805414082167,-2.20774030761178,0.01,0.001341567834207912,-0.0013468120841985882,0.0,0.0,0.0,0.0922518375492141,0.07041936618619277
72,10094550.0,2.46489273990457,-0.0150913679055483,-2.2077535429832915,0.01,0.0014462782576682362,-0.0010647736471249517,0.0,0.0,0.0,0.010372965952947297,0.027939674088853537
73,10366815.0,2.464898274947107,-0.0150939418964015,-2.2077642888290714,0.01,0.0011857915319971638,-0.0012653984826108311,0.0,0.0,0.0,-0.02512697734753368,-0.019352601110937104
74,12747078.0,2.464906232085504,-0.0150932280844769,-2.207761510669364,0.01,0.001073245338511167,-0.001958332686252149,0.0,0.0,0.0,-0.008829175869638266,-0.05436023876541101
75,7026665.0,2.464908574404701,-0.0150958741101617,-2.207729123374655,0.01,0.0004197712829160546,0.002772066532229276,0.0,0.0,0.0,-0.09299917608070292,0.6732068795767872
76,10461961.0,2.464917167948665,-0.015089551735301,-2.2076986798525255,0.01,0.000775048221306702,-0.0034054391487645997,0.0,0.0,0.0,0.03395892399050689,-0.5904730175340813
77,10042597.0,2.464905269645689,-0.0150888450912714,-2.207730894128591,0.01,0.0013432978988776635,-0.0003392400041533771,0.0,0.0,0.0,0.056583937159975804,0.3053193456444805
78,12357354.0,2.4648985237452394,-0.0150887920801504,-2.207735486316041,0.01,0.0014275096120760973,-0.0027142623147599445,0.0,0.0,0.0,0.006814704280417453,-0.19219505329430292
79,6933651.0,2.4649061399999828,-0.0150905675663685,-2.2077334446219505,0.01,0.0015531619033701126,-0.002179439140153981,0.0,0.0,0.0,0.01812209632328125,0.07713442378423195
80,10089534.0,2.464898844500873,-0.015082644160872,-2.207756377304075,0.01,0.0007099583950080993,0.0006076267045228939,0.0,0.0,0.0,-0.08357209642804249,0.27623335673152744
81,9918070.0,2.464905635445476,-0.0150794620521525,-2.207753072985491,0.01,0.0006029000745460905,0.000986884887810679,0.0,0.0,0.0,-0.010794269496183104,0.03823911136821833
82,10107290.0,2.4649055056213243,-0.0150782377523052,-2.207735795162121,0.01,0.0008526891066048785,-0.004425540344295562,0.0,0.0,0.0,0.024713749388687565,-0.5354971740304514
83,10611425.0,2.4649008042793654,-0.015088060809556,-2.2077836839651654,0.01,0.0014000505042772225,-0.0014615626272969715,0.0,0.0,0.0,0.051582270776294806,0.2793194803712593
84,24712643.0,2.4649060397738523,-0.0150927975473082,-2.20778733529416,0.01,0.0016467216889588493,-0.28112045808325575,0.0,0.0,0.0,0.009981578444751001,-11.316430033645482
85,2924010.0,2.464901450215858,-0.0150944407234796,-2.207816053997917,0.01,0.0015312167491320667,-0.005531177269976728,0.0,0.0,0.0,-0.0395022383051982,94.25045769791453
86,4493002.0,2.464893443561446,-0.0150978904187526,-2.207859871397602,0.01,0.0012900970369765816,-0.0011901192591303328,0.0,0.0,0.0,-0.053665614249778906,0.9661820784514218
87,10673852.0,2.4648944043989625,-0.0150972446771534,-2.20787257518758,0.01,0.0007454453111740165,1.150065023218692,0.0,0.0,0.0,-0.05102672641540889,107.8575140893674
88,6629278.0,2.4649030422169,-0.0150984871559357,-2.207817957431784,0.01,0.0013155071776722294,0.00528634044561295,0.0,0.0,0.0,0.0859915463642063,-172.68527323383918
89,9971825.0,2.4649040394413047,-0.0151127405198775,-2.2077659867369253,0.01,0.0016802826328929667,-0.001865048692912755,0.0,0.0,0.0,0.03658061139467824,-0.7171595107741767
90,9994260.0,2.464898687328013,-0.0151132524795133,-2.207784125254933,0.01,0.001581144947415823,-0.00017860857702393286,0.0,0.0,0.0,-0.009919462319085536,0.16874086884760076
91,10011569.0,2.4649076019297085,-0.015114819740041,-2.2077877298472566,0.01,0.0014089566957950289,0.0006134730593801916,0.0,0.0,0.0,-0.017198927722597134,0.07911663360699252
92,10047097.0,2.464905431093757,-0.0151076059299835,-2.207797031404896,0.01,0.0006777037176394609,0.00025506723175488226,0.0,0.0,0.0,-0.07278251400932706,-0.035672575633071864
93,10979280.0,2.4649002450574877,-0.0150986509625064,-2.207794208193241,0.01,0.0008412961086424331,0.00062884323129161,0.0,0.0,0.0,0.01490010191952225,0.0340437623903141
94,18070229.0,2.464904492700153,-0.015106791168832,-2.2077842322305083,0.01,0.0014963400344884079,-0.0021426957222834024,0.0,0.0,0.0,0.036249896215813024,-0.15337597290964117
95,1774124.0,2.4649160440847324,-0.0151170107510619,-2.2077916749205255,0.01,0.0017128152904947152,-1.4894723590560388e-05,0.0,0.0,0.0,0.12201810922252748,1.199353032083914
96,10155883.0,2.4649328065374543,-0.0151216792348654,-2.2077918152134206,0.01,0.0016346632358895297,-0.0030695315359007356,0.0,0.0,0.0,-0.007695249601160781,-0.30077510860554174
97,9869883.0,2.4649022090212585,-0.0151231634466041,-2.207826718610953,0.01,0.0010960094927876499,-0.0009453039065807267,0.0,0.0,0.0,-0.054575494268967496,0.21522318241462524
98,9472616.0,2.464900872344105,-0.0151156043893114,-2.2078354192145775,0.01,0.0006353039847748923,-0.0008080595702334688,0.0,0.0,0.0,-0.04863550976971489,0.014488535832895359
99,9751006.0,2.464888060927676,-0.0151070516082219,-2.2078433154983563,0.01,0.0009095602996722772,-0.002088175875538916,0.0,0.0,0.0,0.028125950788809372,-0.13128043458341088
100,9717075.0,2.4648900411662,-0.0151130680326406,-2.207863265786587,0.01,0.0014506803969664217,-0.0038640974005196126,0.0,0.0,0.0,0.055687549730154856,-0.18276297393821667
101,10517812.0,2.4648816855470805,-0.0151190667224221,-2.2079030929689405,0.01,0.0015331967174470255,-0.0045817883768419195,0.0,0.0,0.0,0.007845388421147268,-0.06823576769791159
102,9761740.0,2.464873008569878,-0.0151201756457514,-2.207949688409687,0.01,0.0013297285722696688,-0.0007115891131033447,0.0,0.0,0.0,-0.020843430082890625,0.3964661283478739
103,9992072.0,2.4648786409826084,-0.0151182661382964,-2.2079565653826387,0.01,0.0007031191419384832,0.003065370764553272,0.0,0.0,0.0,-0.06271066004440176,0.3779956627270717
104,9894877.0,2.464885411353285,-0.0151150500191049,-2.2079497261099665,0.01,0.0005013045260066726,0.004604383789150193,0.0,0.0,0.0,-0.020395869087792663,0.15553634720238782
105,10422093.0,2.4648846772231474,-0.0150980056811747,-2.207897650777948,0.01,0.0005975085701984914,0.0023315878863464823,0.0,0.0,0.0,0.009230779670822236,-0.21807480539693042
106,9562980.0,2.464880719135389,-0.0151068115427416,-2.2078539963830677,0.01,0.0012381336770721043,0.0013317010588692986,0.0,0.0,0.0,0.06699011258766754,-0.10455807995804485
107,10029225.0,2.464885469915432,-0.0151108313636811,-2.2078536693406545,0.01,0.001459282045306489,0.0014017088418059012,0.0,0.0,0.0,0.02205039454537959,0.006980378138550354
108,11597950.0,2.464887718482568,-0.0151202890628386,-2.2078117391554555,0.01,0.0011331365917070524,-0.005133293707887989,0.0,0.0,0.0,-0.0281209570311509,-0.5634618660792545
109,9123205.0,2.46488677960248,-0.0151190142530089,-2.2078610571464217,0.01,0.0005619125303016927,-0.0023939594442141765,0.0,0.0,0.0,-0.06261221373468641,0.30026008005671395
110,9695019.0,2.46487829262638,-0.0151029890238215,-2.207887093617123,0.01,0.00042619591092304927,-0.0027659268251138255,0.0,0.0,0.0,-0.013998592409013681,-0.038366854247490284
111,9785766.0,2.464862574891811,-0.0150988240358922,-2.2079133110685705,0.01,0.0009420509263923314,0.0009327140516465509,0.0,0.0,0.0,0.05271483248927903,0.3779613038734399
112,11814043.0,2.4648681426008268,-0.0151063802687852,-2.207904243356871,0.01,0.0014248776876992831,0.003137501046571121,0.0,0.0,0.0,0.04086888470838914,0.1866242568208504
113,8734417.0,2.4648735095271337,-0.015110980772195,-2.207872321310548,0.01,0.0013744532840688061,0.0006330025254105108,0.0,0.0,0.0,-0.0057730703297629365,-0.2867390601067719
114,9761507.0,2.4648729033212056,-0.0151083955594425,-2.207865472673921,0.01,0.0009908085880094997,0.0019287737953224396,0.0,0.0,0.0,-0.039301789780953535,0.13274295351239607
115,18526361.0,2.4648805335965176,-0.0151065922081414,-2.2078653760817595,0.01,0.0008124012090853425,1.163196531704262,0.0,0.0,0.0,-0.00962992024845879,62.68191351280155
116,1759283.0,2.4648932463816,-0.0150985934327801,-2.207828302681901,0.01,0.0004351942985092302,-0.002932051817067797,0.0,0.0,0.0,-0.21440945577039752,-662.8430920558716
117,9192537.0,2.4648852645083448,-0.0150862105019301,-2.207826123434623,0.01,0.0011275046851450068,-0.0015110749527167298,0.0,0.0,0.0,0.0753122219291341,0.15457940113279575
118,9897434.0,2.464888483520057,-0.0150950462362911,-2.2078410234330152,0.01,0.00152617268077855,0.0014074405964354555,0.0,0.0,0.0,0.040279934742029413,0.29487597989056413
119,11420055.0,2.46489602311182,-0.0151055553983271,-2.2078242768673717,0.01,0.0016128729597370214,-0.0016411744142009418,0.0,0.0,0.0,0.007591931821560531,-0.2669527432780663
120,8605292.0,2.464886230237024,-0.0150985528197953,-2.20783821359905,0.01,0.0012349245042279735,0.002224803918902598,0.0,0.0,0.0,-0.04392046841746311,0.44925591520933167
121,9923126.0,2.4648966808988715,-0.0150936610844577,-2.2078155275760625,0.01,0.0008391460358442935,0.004401570624999534,0.0,0.0,0.0,-0.03988445459461867,0.2193630017493415
122,10082049.0,2.4649047756071503,-0.0150901224421334,-2.20781357542304,0.01,0.0006425849523967321,0.004064208981296057,0.0,0.0,0.0,-0.019496144429327948,-0.033461615164087896
123,9989525.0,2.4649045871039195,-0.0150806000564174,-2.207770393422081,0.01,0.0009611247277407923,-0.004009828698083039,0.0,0.0,0.0,0.03188737956449983,-0.8082504102426389
124,10091299.0,2.46488896581622,-0.0150850523787355,-2.207810158376012,0.01,0.001455216319028837,0.00024737528876577646,0.0,0.0,0.0,0.04896213968965193,0.42186877892021785
125,14019734.0,2.464897362117386,-0.0151008294120989,-2.2078061305108787,0.01,0.001670386640213645,0.002118343762339054,0.0,0.0,0.0,0.015347675011865982,0.13345249443201115
126,5846155.0,2.464891970686812,-0.0150999809027373,-2.2078255844978174,0.01,0.0012665713931966339,0.001982958254961936,0.0,0.0,0.0,-0.06907364704100577,-0.023158042743840656
127,10061478.0,2.464892859592254,-0.0150982514780524,-2.2078046934178843,0.01,0.0007166242215582798,-0.0034054729256812097,0.0,0.0,0.0,-0.054658686491025885,-0.5355506597184971
128,10214650.0,2.4648970239627808,-0.0150891995042098,-2.2078403349885494,0.01,0.0008443911761041485,-0.0034103023508490976,0.0,0.0,0.0,0.012508206795716813,-0.00047279399371372556
129,9723353.0,2.46489301097863,-0.0150935145058451,-2.207870943123978,0.01,0.001394863176589645,0.004191157791304253,0.0,0.0,0.0,0.056613392569980374,0.7817735448001684
130,10001113.0,2.4648952806854143,-0.0151074036492274,-2.207828012202005,0.01,0.0017352080354307545,0.002657480143476644,0.0,0.0,0.0,0.0340306982673938,-0.15335069685020147
131,10045190.0,2.464901373639716,-0.0151184665730667,-2.2078021663367435,0.01,0.0017066225043410573,-0.0016389811295761756,0.0,0.0,0.0,-0.0028456934204029193,-0.42771329094350824
132,10093378.0,2.4649112413335708,-0.0151198239152814,-2.2078020716846263,0.01,0.0015083223458490754,-0.0012934625116450425,0.0,0.0,0.0,-0.01964656019936853,0.034232208278648944
133,9856697.0,2.4649180208896118,-0.0151190198902174,-2.2078145533650404,0.01,0.0010166758888337768,0.002433279324484661,0.0,0.0,0.0,-0.04987943293938107,0.37809236056761236
134,10536140.0,2.46491407752901,-0.0150997410530336,-2.2077644831885284,0.01,0.0009245414826761469,-0.004378501889061998,0.0,0.0,0.0,-0.008744607243034925,-0.6465158220701945
135,16554348.0,2.46490571481987,-0.0151024511979622,-2.207829791950678,0.01,0.0014044233702227454,-0.011032980339256886,0.0,0.0,0.0,0.02898826867398212,-0.4019776828537667
136,2992493.0,2.464892587986136,-0.0151057993060325,-2.2078836477671913,0.01,0.0017312525857039666,0.0004174331063968833,0.0,0.0,0.0,0.10921636758422534,3.826379358499341
137,9910360.0,2.4648917879161925,-0.0151116350867508,-2.207879460605486,0.01,0.0015764639118668634,-0.0002557780900641072,0.0,0.0,0.0,-0.015618874979022273,-0.06793004456558495
138,10082219.0,2.4649029080974,-0.0151131098291133,-2.2078820745769963,0.01,0.0012218567741370697,0.005233871163288595,0.0,0.0,0.0,-0.03517153691362921,0.5444881978216007
139,10239359.0,2.4649104413338487,-0.0151069056218319,-2.207830291692013,0.01,0.0007276854127574214,-0.0013803260033887277,0.0,0.0,0.0,-0.04826194309425505,-0.645958127523151
140,10271964.0,2.464917808069014,-0.0151030335306571,-2.207823893342747,0.01,0.0007865637454841918,-0.002721275670734867,0.0,0.0,0.0,0.005731945003581638,-0.13054462295098965
141,9338528.0,2.4649158713325234,-0.0150981045549693,-2.207846765422566,0.01,0.0011934253147516066,-0.005120925483622498,0.0,0.0,0.0,0.04356806225428834,-0.2569623192100116
142,10626191.0,2.4648819984475803,-0.0151040691672278,-2.2078923441097134,0.01,0.0015241243161071305,0.0005995437596379581,0.0,0.0,0.0,0.031121123397417173,0.5383367608638369
143,9536749.0,2.46488917111282,-0.0151120459403191,-2.207886545709176,0.01,0.0015168522392328705,0.00035593753326499853,0.0,0.0,0.0,-0.0007625320614247059,-0.025543948611100032
144,10106820.0,2.4648871688712304,-0.0151135100253621,-2.207882790550403,0.01,0.0011213475396173768,0.0028477519817952214,0.0,0.0,0.0,-0.039132457055284814,0.2465478210287927
145,10685688.0,2.464894701301349,-0.015112795174686,-2.207880021894301,0.01,0.0009494088079044468,0.0038612750005604006,0.0,0.0,0.0,-0.016090562602326587,0.09484864416452915
146,9644500.0,2.464908224943516,-0.0151074219897024,-2.207829928102573,0.01,0.0006497791697059507,-0.0042390220062988575,0.0,0.0,0.0,-0.031067410254393284,-0.8398877087313245
147,9609815.0,2.464877010288807,-0.0150900700595692,-2.2078986700262373,0.01,0.0010946549955907243,-0.0019956553925298878,0.0,0.0,0.0,0.04629390117133093,0.23344534871576297
148,9884761.0,2.4648781615469813,-0.0150990067699989,-2.207919081473844,0.01,0.0015268431928859448,0.004533098717062437,0.0,0.0,0.0,0.043722675469363446,0.6604867947330568
149,10131049.0,2.4648843591820486,-0.0151034714762266,-2.2079206533388325,0.01,0.0015798850113102935,0.004750147418216587,0.0,0.0,0.0,0.0052355702182813125,0.021424109305378896
150,10970370.0,2.464899849501347,-0.0151170269915934,-2.207834201618261,0.01,0.0014512633074776518,0.003848002363400916,0.0,0.0,0.0,-0.01172446360812276,-0.08223469717207998
151,8988927.0,2.4649055259983634,-0.0151179799163398,-2.2077956168173705,0.01,0.0009606071080063394,0.0002779537420782313,0.0,0.0,0.0,-0.05458451264219995,-0.39716070909494366
152,11279647.0,2.464907707166685,-0.0151080777853739,-2.207792554017291,0.01,0.0008510668717667763,0.0015642045215282343,0.0,0.0,0.0,-0.009711317760171312,0.11403289300188231
153,8706346.0,2.464916012796469,-0.0151061708858631,-2.2077780783383836,0.01,0.0014220145980478208,-0.007150399316190695,0.0,0.0,0.0,0.06557834093442237,-1.0009484849004313
154,10316296.0,2.4649066903621177,-0.0151088580641846,-2.207847383090378,0.01,0.0018292664159461802,0.0015849674667402743,0.0,0.0,0.0,0.039476554171997344,0.8467541822114226
