,vx,vy,omega,throttle,steering,dvx,dvy,dr
0,6.060782883325921,2.8361744153908823,415.8424297546774,63.59999847412109,100.0,10.940433656251942,4.864630014397356,629.4956632606093
1,-5.499603523543481,-2.8392312460330427,-412.1535241016815,-81.30000305175781,-100.0,-10.930387808784108,-4.833606957574767,-616.1497594936386
