%time,field.layout.data_offset,field.data0,field.data1
1660023537392832776,0,0.0,0.0
1660023537392876851,0,0.0,0.0
1660023537396841829,0,0.0,0.0
1660023537408606408,0,0.0,0.0
1660023537416170376,0,0.0,0.0
1660023537426740338,0,0.0,0.0
1660023537436771554,0,0.0,0.0
1660023537454489788,0,0.0,0.0
1660023537456147954,0,0.0,0.0
1660023537472062456,0,0.0,0.0
1660023537477298902,0,0.0,0.0
1660023537486332572,0,0.0,0.0
1660023537497921863,0,0.0,0.0
1660023537506676449,0,0.0,0.0
1660023537516483920,0,0.0,0.0
1660023537527519830,0,0.0,0.0
1660023537537023230,0,0.0,0.0
1660023537561084131,0,0.0,0.0
1660023537561122483,0,0.0,0.0
1660023537574436343,0,0.0,0.0
1660023537576220587,0,0.0,0.0
1660023537586570086,0,0.0,0.0
1660023537597020838,0,0.0,0.0
1660023537606476007,0,0.0,0.0
1660023537617477050,0,0.0,0.0
1660023537626493126,0,0.0,0.0
1660023537636463011,0,0.0,0.0
1660023537658969447,0,0.0,0.0
1660023537659143092,0,0.0,0.0
1660023537666406155,0,0.0,0.0
1660023537678273585,0,0.0,0.0
1660023537686602515,0,0.0,0.0
1660023537697382777,0,0.0,0.0
1660023537706250030,0,0.0,0.0
1660023537716210374,0,0.0,0.0
1660023537726287081,0,0.0,0.0
1660023537736345424,0,0.0,0.0
1660023537756412647,0,0.0,0.0
1660023537761296154,0,0.0,0.0
1660023537766204842,0,0.0,0.0
1660023537777416767,0,0.0,0.0
1660023537791352606,0,0.0,0.0
1660023537796354216,0,0.0,0.0
1660023537806628772,0,0.0,0.0
1660023537817395710,0,0.0,0.0
1660023537826330301,0,0.0,0.0
1660023537836304011,0,0.0,0.0
1660023537848727676,0,0.0,0.0
1660023537865671864,0,0.0,0.0
1660023537866712556,0,0.0,0.0
1660023537876971642,0,0.0,0.0
1660023537889564694,0,0.0,0.0
1660023537902722193,0,0.0,0.0
1660023537907823390,0,0.0,0.0
1660023537916349839,0,0.0,0.0
1660023537927285784,0,0.0,0.0
1660023537936557145,0,0.0,0.0
1660023537946439914,0,0.0,0.0
1660023537979119789,0,0.0,0.0
1660023537981933839,0,0.0,0.0
1660023537985443351,0,0.0,0.0
1660023537987854619,0,0.0,0.0
1660023537998782126,0,0.0,0.0
1660023538007680097,0,0.0,0.0
1660023538017925552,0,0.0,0.0
1660023538032674445,0,0.0,0.0
1660023538039823156,0,0.0,0.0
1660023538047202541,0,0.0,0.0
1660023538062657160,0,0.0,0.0
1660023538067138212,0,0.0,0.0
1660023538080868963,0,0.0,0.0
1660023538099182621,0,0.0,0.0
1660023538099209924,0,0.0,0.0
1660023538111799153,0,0.0,0.0
1660023538116185428,0,0.0,0.0
1660023538126688952,0,0.0,0.0
1660023538136293574,0,0.0,0.0
1660023538154705871,0,0.0,0.0
1660023538171967756,0,0.0,0.0
1660023538173936983,0,0.0,0.0
1660023538176630353,0,0.0,0.0
1660023538186676023,0,0.0,0.0
1660023538197441353,0,0.0,0.0
1660023538221345624,0,0.0,0.0
1660023538221367810,0,0.0,0.0
1660023538226348459,0,0.0,0.0
1660023538236232621,0,0.0,0.0
1660023538246739639,0,0.0,0.0
1660023538256241962,0,0.0,0.0
1660023538276944112,0,0.0,0.0
1660023538280689702,0,0.0,0.0
1660023538288212486,0,0.0,0.0
1660023538296277277,0,0.0,0.0
1660023538307264165,0,0.0,0.0
1660023538317362569,0,0.0,0.0
1660023538329541479,0,0.0,0.0
1660023538338411955,0,0.0,0.0
1660023538348285588,0,0.0,0.0
1660023538356476671,0,0.0,0.0
1660023538373369784,0,0.0,0.0
1660023538378443407,0,0.0,0.0
1660023538392229945,0,0.0,0.0
1660023538396646816,0,0.0,0.0
1660023538410790746,0,0.0,0.0
1660023538416155248,0,0.0,0.0
1660023538426773691,0,0.0,0.0
1660023538440674364,0,0.0,0.0
1660023538446202225,0,0.0,0.0
1660023538456839815,0,0.0,0.0
1660023538468217205,0,0.0,0.0
1660023538476837538,0,0.0,0.0
1660023538488046073,0,0.0,0.0
1660023538496613451,0,0.0,0.0
1660023538506344517,0,0.0,0.0
1660023538520138654,0,0.0,0.0
1660023538526847968,0,0.0,0.0
1660023538536218263,0,0.0,0.0
1660023538548467773,0,0.0,0.0
1660023538557891156,0,0.0,0.0
1660023538573319386,0,0.0,0.0
1660023538576378969,0,0.0,0.0
1660023538586215763,0,0.0,0.0
1660023538605123030,0,0.0,0.0
1660023538607123511,0,0.0,0.0
1660023538616614335,0,0.0,0.0
1660023538626300329,0,0.0,0.0
1660023538636511588,0,0.0,0.0
1660023538646217182,0,0.0,0.0
1660023538660687548,0,0.0,0.0
1660023538689520407,0,0.0,0.0
1660023538689570909,0,0.0,0.0
1660023538693262947,0,0.0,0.0
1660023538696767736,0,0.0,0.0
1660023538706060368,0,0.0,0.0
1660023538716688575,0,0.0,0.0
1660023538728647485,0,0.0,0.0
1660023538736942951,0,0.0,0.0
1660023538746428256,0,0.0,0.0
1660023538756863228,0,0.0,0.0
1660023538836994301,0,0.0,0.0
1660023538837034184,0,0.0,0.0
1660023538837061262,0,0.0,0.0
1660023538843972405,0,0.0,0.0
1660023538844007951,0,0.0,0.0
1660023538844018985,0,0.0,0.0
1660023538844389029,0,0.0,0.0
1660023538844400335,0,0.0,0.0
1660023538846303254,0,0.0,0.0
1660023538856409613,0,0.0,0.0
1660023538866249202,0,0.0,0.0
1660023538880454083,0,0.0,0.0
1660023538892482392,0,0.0,0.0
1660023538897162988,0,0.0,0.0
1660023538907779952,0,0.0,0.0
1660023538916898116,0,0.0,0.0
1660023538926861722,0,0.0,0.0
1660023538939040558,0,0.0,0.0
1660023538949665067,0,0.0,0.0
1660023538957324207,0,0.0,0.0
1660023538966813963,0,0.0,0.0
1660023539008995624,0,0.0,0.0
1660023539009016488,0,0.0,0.0
1660023539011200288,0,0.0,0.0
1660023539011237141,0,0.0,0.0
1660023539017838308,0,0.0,0.0
1660023539026256057,0,0.0,0.0
1660023539036473197,0,0.0,0.0
1660023539047218393,0,0.0,0.0
1660023539058776365,0,0.0,0.0
1660023539066302329,0,0.0,0.0
1660023539085355023,0,0.0,0.0
1660023539087523161,0,0.0,0.0
1660023539097171758,0,0.0,0.0
1660023539115911961,0,0.0,0.0
1660023539117649724,0,0.0,0.0
1660023539126652687,0,0.0,0.0
1660023539138750824,0,0.0,0.0
1660023539147402085,0,0.0,0.0
1660023539156407734,0,0.0,0.0
1660023539172751275,0,0.0,0.0
1660023539177606290,0,0.0,0.0
1660023539188482041,0,0.0,0.0
1660023539196809144,0,0.0,0.0
1660023539206526708,0,0.0,0.0
1660023539217838619,0,0.0,0.0
1660023539227769765,0,0.0,0.0
1660023539236275338,0,0.0,0.0
1660023539246323146,0,0.0,0.0
1660023539256685744,0,0.0,0.0
1660023539266212740,0,0.0,0.0
1660023539292065020,0,0.0,0.0
1660023539293261396,0,0.0,0.0
1660023539297008577,0,0.0,0.0
1660023539307440266,0,0.0,0.0
1660023539319216252,0,0.0,0.0
1660023539326295472,0,0.0,0.0
1660023539336896693,0,0.0,0.0
1660023539350700606,0,0.0,0.0
1660023539356751974,0,0.0,0.0
1660023539367273485,0,0.0,0.0
1660023539376518633,0,0.0,0.0
1660023539394858284,0,0.0,0.0
1660023539397628276,0,0.0,0.0
1660023539408648074,0,0.0,0.0
1660023539418400167,0,0.0,0.0
1660023539426821883,0,0.0,0.0
1660023539436430631,0,0.0,0.0
1660023539452583622,0,0.0,0.0
1660023539456862290,0,0.0,0.0
1660023539470397900,0,0.0,0.0
1660023539476172626,0,0.0,0.0
1660023539488263124,0,0.0,0.0
1660023539497590871,0,0.0,0.0
1660023539506634183,0,0.0,0.0
1660023539522733347,0,0.0,0.0
1660023539526893177,0,0.0,0.0
1660023539536260073,0,0.0,0.0
1660023539552638276,0,0.0,0.0
1660023539557045347,0,0.0,0.0
1660023539568743342,0,0.0,0.0
1660023539577446125,0,0.0,0.0
1660023539586422120,0,0.0,0.0
1660023539617889359,0,0.0,0.0
1660023539617927295,0,0.0,0.0
1660023539617952481,0,0.0,0.0
1660023539634902245,0,0.0,0.0
1660023539636644077,0,0.0,0.0
1660023539646758293,0,0.0,0.0
1660023539657182145,0,0.0,0.0
1660023539667652701,0,0.0,0.0
1660023539676535948,0,0.0,0.0
1660023539733519871,0,0.0,0.0
1660023539733537217,0,0.0,0.0
1660023539733765848,0,0.0,0.0
1660023539737933017,0,0.0,0.0
1660023539737949220,0,0.0,0.0
1660023539737975024,0,0.0,0.0
1660023539746814685,0,0.0,0.0
1660023539756643257,0,0.0,0.0
1660023539767621484,0,0.0,0.0
1660023539792780009,0,0.0,0.0
1660023539812410492,0,0.0,0.0
1660023539814235929,0,0.0,0.0
1660023539814844842,0,0.0,0.0
1660023539816841791,0,0.0,0.0
1660023539827149041,0,0.0,0.0
1660023539839481736,0,0.0,0.0
1660023539847089954,0,0.0,0.0
1660023539857111197,0,0.0,0.0
1660023539866704696,0,0.0,0.0
1660023539877610547,0,0.0,0.0
1660023539886946725,0,0.0,0.0
1660023539921703583,0,0.0,0.0
1660023539923577726,0,0.0,0.0
1660023539923909262,0,0.0,0.0
1660023539928387557,0,0.0,0.0
1660023539936191150,0,0.0,0.0
1660023539949643522,0,0.0,0.0
1660023539960530456,0,0.0,0.0
1660023539973643094,0,0.0,0.0
1660023539979992836,0,0.0,0.0
1660023539987425161,0,0.0,0.0
1660023539996661651,0,0.0,0.0
1660023540013936475,0,0.0,0.0
1660023540016243878,0,0.0,0.0
1660023540029667420,0,0.0,0.0
1660023540036334889,0,0.0,0.0
1660023540048668179,0,0.0,0.0
1660023540057174543,0,0.0,0.0
1660023540073565670,0,0.0,0.0
1660023540076340452,0,0.0,0.0
1660023540088129135,0,0.0,0.0
1660023540097469887,0,0.0,0.0
1660023540107105765,0,0.0,0.0
1660023540118764393,0,0.0,0.0
1660023540126583390,0,0.0,0.0
1660023540139803109,0,0.0,0.0
1660023540146107652,0,0.0,0.0
1660023540157064069,0,0.0,0.0
1660023540168177224,0,0.0,0.0
1660023540176914844,0,0.0,0.0
1660023540186725563,0,0.0,0.0
1660023540196368017,0,0.0,0.0
1660023540212401011,0,0.0,0.0
1660023540216352504,0,0.0,0.0
1660023540226529496,0,0.0,0.0
1660023540236915925,0,0.0,0.0
1660023540250746436,0,0.0,0.0
1660023540258707475,0,0.0,0.0
1660023540268051601,0,0.0,0.0
1660023540277032955,0,0.0,0.0
1660023540286502065,0,0.0,0.0
1660023540297589075,0,0.0,0.0
1660023540323150045,0,0.0,0.0
1660023540325767689,0,0.0,0.0
1660023540329175780,0,0.0,0.0
1660023540336436263,0,0.0,0.0
1660023540347124640,0,0.0,0.0
1660023540356910420,0,0.0,0.0
1660023540373477068,0,0.0,0.0
1660023540376927011,0,0.0,0.0
1660023540386282827,0,0.0,0.0
1660023540398302735,0,0.0,0.0
1660023540415567066,0,0.0,0.0
1660023540416335115,0,0.0,0.0
1660023540426618141,0,0.0,0.0
1660023540436938380,0,0.0,0.0
1660023540446724669,0,0.0,0.0
1660023540472758360,0,0.0,0.0
1660023540489341021,0,0.0,0.0
1660023540503503845,0,0.0,0.0
1660023540504855935,0,0.0,0.0
1660023540504879131,0,0.0,0.0
1660023540534648606,0,0.0,0.0
1660023540535206644,0,0.0,0.0
1660023540538747197,0,0.0,0.0
1660023540542913124,0,0.0,0.0
1660023540547340883,0,0.0,0.0
1660023540557355102,0,0.0,0.0
1660023540567994228,0,0.0,0.0
1660023540589251619,0,0.0,0.0
1660023540589262909,0,0.0,0.0
1660023540596570257,0,0.0,0.0
1660023540606882999,0,0.0,0.0
1660023540642610492,0,0.0,0.0
1660023540643499796,0,0.0,0.0
1660023540647460359,0,0.0,0.0
1660023540650483740,0,0.0,0.0
1660023540656865346,0,0.0,0.0
1660023540670777044,0,0.0,0.0
1660023540688141312,0,0.0,0.0
1660023540688201312,0,0.0,0.0
1660023540697162789,0,0.0,0.0
1660023540707379893,0,0.0,0.0
1660023540732565507,0,0.0,0.0
1660023540732922168,0,0.0,0.0
1660023540737098933,0,0.0,0.0
1660023540750014671,0,0.0,0.0
1660023540757329449,0,0.0,0.0
1660023540766347992,0,0.0,0.0
1660023540780899804,0,0.0,0.0
1660023540786762368,0,0.0,0.0
1660023540797044808,0,0.0,0.0
1660023540816954638,0,0.0,0.0
1660023540839073701,0,0.0,0.0
1660023540839656662,0,0.0,0.0
1660023540844237829,0,0.0,0.0
1660023540848953458,0,0.0,0.0
1660023540858636226,0,0.0,0.0
1660023540868049989,0,0.0,0.0
1660023540876664366,0,0.0,0.0
1660023540900231344,0,0.0,0.0
1660023540900274312,0,0.0,0.0
1660023540906994213,0,0.0,0.0
1660023540917066311,0,0.0,0.0
1660023540950820992,0,0.0,0.0
1660023540950845902,0,0.0,0.0
1660023540959850160,0,0.0,0.0
1660023540971467495,0,0.0,0.0
1660023540976000284,0,0.0,0.0
1660023540994031339,0,0.0,0.0
1660023540997708622,0,0.0,0.0
1660023540997754965,0,0.0,0.0
1660023541007117039,0,0.0,0.0
1660023541029969285,0,0.0,0.0
1660023541034900914,0,0.0,0.0
1660023541037416871,0,0.0,0.0
1660023541046644625,0,0.0,0.0
1660023541056503191,0,0.0,0.0
1660023541069946438,0,0.0,0.0
1660023541077840770,0,0.0,0.0
1660023541087064444,0,0.0,0.0
1660023541096514649,0,0.0,0.0
1660023541107457303,0,0.0,0.0
1660023541117186757,0,0.0,0.0
1660023541132990645,0,0.0,0.0
1660023541139271080,0,0.0,0.0
1660023541147754929,0,0.0,0.0
1660023541156698192,0,0.0,0.0
1660023541166498167,0,0.0,0.0
1660023541176434674,0,0.0,0.0
1660023541188727134,0,0.0,0.0
1660023541197256154,0,0.0,0.0
1660023541206554554,0,0.0,0.0
1660023541216308432,0,0.0,0.0
1660023541226439791,0,0.0,0.0
1660023541236373066,0,0.0,0.0
1660023541246496813,0,0.0,0.0
1660023541257858943,0,0.0,0.0
1660023541266267100,0,0.0,0.0
1660023541276779805,0,0.0,0.0
1660023541286056015,0,0.0,0.0
1660023541306482573,0,0.0,0.0
1660023541311435077,0,0.0,0.0
1660023541316480345,0,0.0,0.0
1660023541326424749,0,0.0,0.0
1660023541364452629,0,0.0,0.0
1660023541366281136,0,0.0,0.0
1660023541366343424,0,0.0,0.0
1660023541369892447,0,0.0,0.0
1660023541376319601,0,0.0,0.0
1660023541386302105,0,0.0,0.0
1660023541396607440,0,0.0,0.0
1660023541407389314,0,0.0,0.0
1660023541417280945,0,0.0,0.0
1660023541426675407,0,0.0,0.0
1660023541437661552,0,0.0,0.0
1660023541446422675,0,0.0,0.0
1660023541457140770,0,0.0,0.0
1660023541467606805,0,0.0,0.0
1660023541477860557,0,0.0,0.0
1660023541486557299,0,0.0,0.0
1660023541497540166,0,0.0,0.0
1660023541506451407,0,0.0,0.0
1660023541518804395,0,0.0,0.0
1660023541526572531,0,0.0,0.0
1660023541542130846,0,0.0,0.0
1660023541549887145,0,0.0,0.0
1660023541556369179,0,0.0,0.0
1660023541566411879,0,0.0,0.0
1660023541576729627,0,0.0,0.0
1660023541587368918,0,0.0,0.0
1660023541597589090,0,0.0,0.0
1660023541606534697,0,0.0,0.0
1660023541616654122,0,0.0,0.0
1660023541626674613,0,0.0,0.0
1660023541636506456,0,0.0,0.0
1660023541647322174,0,0.0,0.0
1660023541656370083,0,0.0,0.0
1660023541669456337,0,0.0,0.0
1660023541676660337,0,0.0,0.0
1660023541688228859,0,0.0,0.0
1660023541696452636,0,0.0,0.0
1660023541707830338,0,0.0,0.0
1660023541717283475,0,0.0,0.0
1660023541727241631,0,0.0,0.0
1660023541737728928,0,0.0,0.0
1660023541750934376,0,0.0,0.0
1660023541756595888,0,0.0,0.0
1660023541766475468,0,0.0,0.0
1660023541777680479,0,0.0,0.0
1660023541786497367,0,0.0,0.0
1660023541796517125,0,0.0,0.0
1660023541806864937,0,0.0,0.0
1660023541816515840,0,0.0,0.0
1660023541827052941,0,0.0,0.0
1660023541836964277,0,0.0,0.0
1660023541861413110,0,0.0,0.0
1660023541861440424,0,0.0,0.0
1660023541866268571,0,0.0,0.0
1660023541877521328,0,0.0,0.0
1660023541889566581,0,0.0,0.0
1660023541897275344,0,0.0,0.0
1660023541910607045,0,0.0,0.0
1660023541916817006,0,0.0,0.0
1660023541926799012,0,0.0,0.0
1660023541941883145,0,0.0,0.0
1660023541951496235,0,0.0,0.0
1660023541956337389,0,0.0,0.0
1660023541966411652,0,0.0,0.0
1660023541976717527,0,0.0,0.0
1660023541986455968,0,0.0,0.0
1660023541998791150,0,0.0,0.0
1660023542009683680,0,0.0,0.0
1660023542016771328,0,0.0,0.0
1660023542026387541,0,0.0,0.0
1660023542036598354,0,0.0,0.0
1660023542058099787,0,0.0,0.0
1660023542059314543,0,0.0,0.0
1660023542066985241,0,0.0,0.0
1660023542077543477,0,0.0,0.0
1660023542086457366,0,0.0,0.0
1660023542096324742,0,0.0,0.0
1660023542117469503,0,0.0,0.0
1660023542117508144,0,0.0,0.0
1660023542126489630,0,0.0,0.0
1660023542136867698,0,0.0,0.0
1660023542146470792,0,0.0,0.0
1660023542174820074,0,0.0,0.0
1660023542175900103,0,0.0,0.0
1660023542176548487,0,0.0,0.0
1660023542187233746,0,0.0,0.0
1660023542200117768,0,0.0,0.0
1660023542206471640,0,0.0,0.0
1660023542219809203,0,0.0,0.0
1660023542232091311,0,0.0,0.0
1660023542236627011,0,0.0,0.0
1660023542249400396,0,0.0,0.0
1660023542275389721,0,0.0,0.0
1660023542275436022,0,0.0,0.0
1660023542296784439,0,0.0,0.0
1660023542300992535,0,0.0,0.0
1660023542301013822,0,0.0,0.0
1660023542312091022,0,0.0,0.0
1660023542336167910,0,0.0,0.0
1660023542336194749,0,0.0,0.0
1660023542336199246,0,0.0,0.0
1660023542351916538,0,0.0,0.0
1660023542375924690,0,0.0,0.0
1660023542380490158,0,0.0,0.0
1660023542380528831,0,0.0,0.0
1660023542387383634,0,0.0,0.0
1660023542413739168,0,0.0,0.0
1660023542440070177,0,0.0,0.0
1660023542440109244,0,0.0,0.0
1660023542440123809,0,0.0,0.0
1660023542480456415,0,0.0,0.0
1660023542480519841,0,0.0,0.0
1660023542480537077,0,0.0,0.0
1660023542480572504,0,0.0,0.0
1660023542480610953,0,0.0,0.0
1660023542489821947,0,0.0,0.0
1660023542497234862,0,0.0,0.0
1660023542508007521,0,0.0,0.0
1660023542523575555,0,0.0,0.0
1660023542531157265,0,0.0,0.0
1660023542536283966,0,0.0,0.0
1660023542547724488,0,0.0,0.0
1660023542556624129,0,0.0,0.0
1660023542571517772,0,0.0,0.0
1660023542576752796,0,0.0,0.0
1660023542587590543,0,0.0,0.0
1660023542596379620,0,0.0,0.0
1660023542607211572,0,0.0,0.0
1660023542616723960,0,0.0,0.0
1660023542627187666,0,0.0,0.0
1660023542636962607,0,0.0,0.0
1660023542646440077,0,0.0,0.0
1660023542657362322,0,0.0,0.0
1660023542680622511,0,0.0,0.0
1660023542680649560,0,0.0,0.0
1660023542686973537,0,0.0,0.0
1660023542700838344,0,0.0,0.0
1660023542706834189,0,0.0,0.0
1660023542717245022,0,0.0,0.0
1660023542728677701,0,0.0,0.0
1660023542736762983,0,0.0,0.0
1660023542748210027,0,0.0,0.0
1660023542784941861,0,0.0,0.0
1660023542784967796,0,0.0,0.0
1660023542784975657,0,0.0,0.0
1660023542786982274,0,0.0,0.0
1660023542797218331,0,0.0,0.0
1660023542816952254,0,0.0,0.0
1660023542817152379,0,0.0,0.0
1660023542828223274,0,0.0,0.0
1660023542838441983,0,0.0,0.0
1660023542847030216,0,0.0,0.0
1660023542856556365,0,0.0,0.0
1660023542876431874,0,0.0,0.0
1660023542877333551,0,0.0,0.0
1660023542887822826,0,0.0,0.0
1660023542897236953,0,0.0,0.0
1660023542906644423,0,0.0,0.0
1660023542916417488,0,0.0,0.0
1660023542933640281,0,0.0,0.0
1660023542939816709,0,0.0,0.0
1660023542946752119,0,0.0,0.0
1660023542956990924,0,0.0,0.0
1660023542978851630,0,0.0,0.0
1660023542978875041,0,0.0,0.0
1660023542990576252,0,0.0,0.0
1660023542996710601,0,0.0,0.0
1660023543006471992,0,0.0,0.0
1660023543016556447,0,0.0,0.0
1660023543026519086,0,0.0,0.0
1660023543036927623,0,0.0,0.0
1660023543046730141,0,0.0,0.0
1660023543057091489,0,0.0,0.0
1660023543067179490,0,0.0,0.0
1660023543078248218,0,0.0,0.0
1660023543089601291,0,0.0,0.0
1660023543111064654,0,0.0,0.0
1660023543111086352,0,0.0,0.0
1660023543120234826,0,0.0,0.0
1660023543126659855,0,0.0,0.0
1660023543139137004,0,0.0,0.0
1660023543146531892,0,0.0,0.0
1660023543186791942,0,0.0,0.0
1660023543189177634,0,0.0,0.0
1660023543189418777,0,0.0,0.0
1660023543189465599,0,0.0,0.0
1660023543196493688,0,0.0,0.0
1660023543206639976,0,0.0,0.0
1660023543217864633,0,0.0,0.0
1660023543226728481,0,0.0,0.0
1660023543239606740,0,0.0,0.0
1660023543246789212,0,0.0,0.0
1660023543256426751,0,0.0,0.0
1660023543270227425,0,0.0,0.0
1660023543287565098,0,0.0,0.0
1660023543287600719,0,0.0,0.0
1660023543296813412,0,0.0,0.0
1660023543306590778,0,0.0,0.0
1660023543316511461,0,0.0,0.0
1660023543329101045,0,0.0,0.0
1660023543340986938,0,0.0,0.0
1660023543347612083,0,0.0,0.0
1660023543357690900,0,0.0,0.0
1660023543367555115,0,0.0,0.0
1660023543387590418,0,0.0,0.0
1660023543388190125,0,0.0,0.0
1660023543396683727,0,0.0,0.0
1660023543406525735,0,0.0,0.0
1660023543416845248,0,0.0,0.0
1660023543426553105,0,0.0,0.0
1660023543436449101,0,0.0,0.0
1660023543463491255,0,0.0,0.0
1660023543463561803,0,0.0,0.0
1660023543467393297,0,0.0,0.0
1660023543476557959,0,0.0,0.0
1660023543507237364,0,0.0,0.0
1660023543507440371,0,0.0,0.0
1660023543507449813,0,0.0,0.0
1660023543516512404,0,0.0,0.0
1660023543528211780,0,0.0,0.0
1660023543536115954,0,0.0,0.0
1660023543546752328,0,0.0,0.0
1660023543564771520,0,0.0,0.0
1660023543567893570,0,0.0,0.0
1660023543576851048,0,0.0,0.0
1660023543596872673,0,0.0,0.0
1660023543596896233,0,0.0,0.0
1660023543609544205,0,0.0,0.0
1660023543617571584,0,0.0,0.0
1660023543627521842,0,0.0,0.0
1660023543637066644,0,0.0,0.0
1660023543647010673,0,0.0,0.0
1660023543658207659,0,0.0,0.0
1660023543670151564,0,0.0,0.0
1660023543677449648,0,0.0,0.0
1660023543687501382,0,0.0,0.0
1660023543697075700,0,0.0,0.0
1660023543707047249,0,0.0,0.0
1660023543718120450,0,0.0,0.0
1660023543726992816,0,0.0,0.0
1660023543736620985,0,0.0,0.0
1660023543747458411,0,0.0,0.0
1660023543757402839,0,0.0,0.0
1660023543766610978,0,0.0,0.0
1660023543776573501,0,0.0,0.0
1660023543815111115,0,0.0,0.0
1660023543817472496,0,0.0,0.0
1660023543817497058,0,0.0,0.0
1660023543819562332,0,0.0,0.0
1660023543827787921,0,0.0,0.0
1660023543837938263,0,0.0,0.0
1660023543857344572,0,0.0,0.0
1660023543859164472,0,0.0,0.0
1660023543869424773,0,0.0,0.0
1660023543884155487,0,0.0,0.0
1660023543887761867,0,0.0,0.0
1660023543905242964,0,0.0,0.0
1660023543906531111,0,0.0,0.0
1660023543916626688,0,0.0,0.0
1660023543927958970,0,0.0,0.0
1660023543938995139,0,0.0,0.0
1660023543946895295,0,0.0,0.0
1660023543959512214,0,0.0,0.0
1660023543966589241,0,0.0,0.0
1660023543976693703,0,0.0,0.0
1660023543988333869,0,0.0,0.0
1660023544002016062,0,0.0,0.0
1660023544007245977,0,0.0,0.0
1660023544016733442,0,0.0,0.0
1660023544062374134,0,0.0,0.0010000000474974513
1660023544062516649,0,0.0,0.01600000075995922
1660023544063443146,0,0.0,0.01600000075995922
1660023544063468781,0,0.0,0.0689999982714653
1660023544067572640,0,0.0,0.0689999982714653
1660023544076615641,0,0.0,0.0949999988079071
1660023544107500955,0,0.0,0.11500000208616257
1660023544107544035,0,0.0,0.11500000208616257
1660023544114899268,0,0.0,0.13300000131130219
1660023544116650423,0,0.0,0.13300000131130219
1660023544126709392,0,0.0,0.14800000190734863
1660023544136565356,0,0.0,0.1589999943971634
1660023544146810096,0,0.0,0.17100000381469727
1660023544156859696,0,0.0,0.18400000035762787
1660023544168724663,0,0.0,0.18400000035762787
1660023544176523391,0,0.0,0.20000000298023224
1660023544186360802,0,0.0,0.2150000035762787
1660023544203118538,0,0.0,0.2150000035762787
1660023544206994024,0,0.0,0.23399999737739563
1660023544216810976,0,0.0,0.2540000081062317
1660023544226595295,0,0.0,0.2540000081062317
1660023544237235274,0,0.0,0.2680000066757202
1660023544246648119,0,0.0,0.27399998903274536
1660023544259287505,0,0.0,0.28700000047683716
1660023544266554108,0,0.0,0.28700000047683716
1660023544278223140,0,0.0,0.29600000381469727
1660023544287333256,0,0.0,0.3089999854564667
1660023544297086013,0,0.0,0.3089999854564667
1660023544315203371,0,0.0,0.32199999690055847
1660023544333598185,0,0.0,0.34200000762939453
1660023544333630104,0,0.0,0.3630000054836273
1660023544336570817,0,0.0,0.382999986410141
1660023544356126790,0,0.0,0.382999986410141
