%time,field.layout.data_offset,field.data0,field.data1
1660024849454965037,0,0.11599999666213989,-0.2750000059604645
1660024849464870341,0,0.10999999940395355,-0.27300000190734863
1660024849476353999,0,0.10999999940395355,-0.27300000190734863
1660024849485006837,0,0.10999999940395355,-0.26100000739097595
1660024849495075066,0,0.11500000208616257,-0.2280000001192093
1660024849510500253,0,0.11500000208616257,-0.2280000001192093
1660024849515853550,0,0.125,-0.16300000250339508
1660024849524961272,0,0.13300000131130219,-0.11900000274181366
1660024849535151127,0,0.13300000131130219,-0.11900000274181366
1660024849545070326,0,0.15299999713897705,-0.04600000008940697
1660024849555743158,0,0.18700000643730164,0.017999999225139618
1660024849565448046,0,0.20999999344348907,0.11500000208616257
1660024849578155738,0,0.2329999953508377,0.21899999678134918
1660024849585300828,0,0.2329999953508377,0.21899999678134918
1660024849595757895,0,0.25,0.32100000977516174
1660024849607819130,0,0.25,0.32100000977516174
1660024849615447720,0,0.25999999046325684,0.4090000092983246
1660024849626122474,0,0.26899999380111694,0.48399999737739563
1660024849642946032,0,0.27399998903274536,0.5210000276565552
1660024849645385406,0,0.2800000011920929,0.625
1660024849656620381,0,0.2800000011920929,0.625
1660024849668651320,0,0.28299999237060547,0.6830000281333923
1660024849702218930,0,0.2840000092983246,0.7269999980926514
1660024849702237111,0,0.2840000092983246,0.7269999980926514
1660024849721858478,0,0.2800000011920929,0.7590000033378601
1660024849721871585,0,0.2709999978542328,0.781000018119812
1660024849724494894,0,0.2709999978542328,0.781000018119812
1660024849725520158,0,0.2590000033378601,0.7960000038146973
1660024849736072720,0,0.23899999260902405,0.8069999814033508
1660024849744982908,0,0.21799999475479126,0.8130000233650208
1660024849774937674,0,0.21799999475479126,0.8130000233650208
1660024849774965289,0,0.19300000369548798,0.8149999976158142
1660024849774972916,0,0.1679999977350235,0.8090000152587891
1660024849804519910,0,0.1679999977350235,0.8090000152587891
1660024849804548450,0,0.1420000046491623,0.7860000133514404
1660024849805894698,0,0.11599999666213989,0.7450000047683716
1660024849821686503,0,0.09000000357627869,0.6859999895095825
1660024849825272858,0,0.06499999761581421,0.6100000143051147
1660024849835696981,0,0.06499999761581421,0.6100000143051147
1660024849845078581,0,0.03999999910593033,0.527999997138977
1660024849860493332,0,0.03999999910593033,0.527999997138977
1660024849866965626,0,0.020999999716877937,0.44999998807907104
1660024849877651598,0,0.007000000216066837,0.382999986410141
1660024849886627645,0,0.007000000216066837,0.382999986410141
1660024849895129062,0,0.0,0.3240000009536743
1660024849904965904,0,0.0,0.2720000147819519
1660024849915090940,0,0.0,0.22699999809265137
1660024849925184424,0,0.0,0.18700000643730164
1660024849936349103,0,0.0,0.18700000643730164
1660024849945048817,0,0.0,0.14800000190734863
1660024849955028889,0,0.0,0.10999999940395355
1660024849965169142,0,0.0,0.10999999940395355
1660024849975316825,0,0.0,0.07400000095367432
1660024849991649821,0,0.0,0.07400000095367432
1660024849994939432,0,0.0,0.04600000008940697
1660024850005266292,0,0.01600000075995922,0.027000000700354576
1660024850029632641,0,0.041999999433755875,0.003000000026077032
1660024850029655891,0,0.06800000369548798,-0.0020000000949949026
1660024850035342587,0,0.06800000369548798,-0.0020000000949949026
1660024850045859883,0,0.09000000357627869,-0.08699999749660492
1660024850054933557,0,0.11299999803304672,-0.18199999630451202
1660024850065369186,0,0.11299999803304672,-0.18199999630451202
1660024850075337349,0,0.13300000131130219,-0.2759999930858612
1660024850103051423,0,0.15299999713897705,-0.35499998927116394
1660024850103069645,0,0.17100000381469727,-0.41999998688697815
1660024850105322124,0,0.17100000381469727,-0.41999998688697815
1660024850128480745,0,0.1860000044107437,-0.47600001096725464
1660024850128529444,0,0.20100000500679016,-0.5189999938011169
1660024850135027051,0,0.20100000500679016,-0.5189999938011169
1660024850146173821,0,0.21299999952316284,-0.5490000247955322
1660024850157214694,0,0.22200000286102295,-0.5720000267028809
1660024850165388819,0,0.22200000286102295,-0.5720000267028809
1660024850175125940,0,0.22499999403953552,-0.6019999980926514
1660024850193147058,0,0.22499999403953552,-0.6019999980926514
1660024850200731772,0,0.21799999475479126,-0.6159999966621399
1660024850205217076,0,0.2070000022649765,-0.6290000081062317
1660024850215435439,0,0.2070000022649765,-0.6290000081062317
1660024850225538007,0,0.19200000166893005,-0.6399999856948853
1660024850235354154,0,0.19200000166893005,-0.6399999856948853
1660024850246363528,0,0.1809999942779541,-0.6430000066757202
1660024850254917486,0,0.14800000190734863,-0.6320000290870667
1660024850275159472,0,0.12399999797344208,-0.6069999933242798
1660024850278448029,0,0.10300000011920929,-0.5699999928474426
1660024850286269331,0,0.10300000011920929,-0.5699999928474426
1660024850299776307,0,0.08399999886751175,-0.5320000052452087
1660024850305233699,0,0.07100000232458115,-0.5
1660024850315184039,0,0.07100000232458115,-0.5
1660024850328077715,0,0.06599999964237213,-0.47200000286102295
1660024850335077526,0,0.07199999690055847,-0.44999998807907104
1660024850345231401,0,0.07199999690055847,-0.44999998807907104
1660024850354951131,0,0.09300000220537186,-0.4350000023841858
