%time,field.layout.data_offset,field.data0,field.data1
1660024901477863225,0,0.0,0.0
1660024901487449613,0,0.0,0.0
1660024901502409855,0,0.0,0.0
1660024901509776372,0,0.0,0.0
1660024901517425811,0,0.0,0.0
1660024901537646491,0,0.0,0.0
1660024901541812802,0,0.0,0.0
1660024901550946014,0,0.0,0.0
1660024901558283928,0,0.0,0.0
1660024901567533575,0,0.0,0.0
1660024901577224503,0,0.0,0.0
1660024901587882044,0,0.0,0.0
1660024901604789054,0,0.0,0.0
1660024901607379534,0,0.0,0.0
1660024901617211514,0,0.0,0.0
1660024901630826115,0,0.0,0.0
1660024901637335923,0,0.0,0.0
1660024901648457693,0,0.0,0.0
1660024901657289634,0,0.0,0.0
1660024901667235232,0,0.0,0.0
1660024901680597473,0,0.0,0.0
1660024901687867309,0,0.0,-0.028999999165534973
1660024901704800336,0,0.0,-0.028999999165534973
1660024901707621576,0,0.0,-0.13699999451637268
1660024901717640539,0,0.0,-0.13699999451637268
1660024901740312884,0,0.0,-0.19900000095367432
1660024901740331929,0,0.0,-0.19900000095367432
1660024901747781775,0,0.0,-0.25999999046325684
1660024901758264925,0,0.0,-0.30799999833106995
1660024901770649061,0,0.0,-0.30799999833106995
1660024901778082292,0,0.0,-0.35199999809265137
1660024901787004629,0,0.0,-0.37299999594688416
1660024901800733918,0,0.0,-0.4320000112056732
1660024901807225431,0,0.0,-0.4779999852180481
1660024901817195576,0,0.0,-0.4779999852180481
1660024901832787881,0,0.0,-0.5249999761581421
1660024901837157486,0,0.0010000000474974513,-0.5659999847412109
1660024901847107506,0,0.0010000000474974513,-0.5659999847412109
1660024901857315025,0,0.006000000052154064,-0.6000000238418579
1660024901867164193,0,0.006000000052154064,-0.6000000238418579
1660024901880510298,0,0.012000000104308128,-0.6290000081062317
1660024901887333650,0,0.02199999988079071,-0.6549999713897705
1660024901898022813,0,0.035999998450279236,-0.6819999814033508
1660024901917530460,0,0.05000000074505806,-0.7099999785423279
1660024901917589902,0,0.05000000074505806,-0.7099999785423279
1660024901927359739,0,0.06300000101327896,-0.7409999966621399
1660024901940350914,0,0.07199999690055847,-0.7749999761581421
1660024901947475950,0,0.07199999690055847,-0.7749999761581421
1660024901957497993,0,0.08100000023841858,-0.800000011920929
1660024901967265059,0,0.0860000029206276,-0.8100000023841858
1660024901977633980,0,0.09799999743700027,-0.8230000138282776
1660024901988591096,0,0.09799999743700027,-0.8230000138282776
1660024901997839357,0,0.10599999874830246,-0.8289999961853027
1660024902008396726,0,0.11599999666213989,-0.828000009059906
1660024902017169955,0,0.11599999666213989,-0.828000009059906
1660024902028967726,0,0.13099999725818634,-0.8169999718666077
1660024902038660660,0,0.1459999978542328,-0.800000011920929
1660024902049205339,0,0.1459999978542328,-0.800000011920929
1660024902058716655,0,0.16200000047683716,-0.7820000052452087
1660024902068004027,0,0.17399999499320984,-0.765999972820282
1660024902077125006,0,0.18299999833106995,-0.75
1660024902088544209,0,0.1889999955892563,-0.7440000176429749
1660024902097564563,0,0.1889999955892563,-0.7440000176429749
1660024902111386187,0,0.19200000166893005,-0.7440000176429749
1660024902117148513,0,0.19200000166893005,-0.7440000176429749
1660024902127534240,0,0.1899999976158142,-0.7490000128746033
1660024902141885935,0,0.18299999833106995,-0.7580000162124634
1660024902147929215,0,0.18299999833106995,-0.7580000162124634
1660024902157286122,0,0.15700000524520874,-0.7820000052452087
1660024902167632714,0,0.15700000524520874,-0.7820000052452087
1660024902177446998,0,0.1420000046491623,-0.7940000295639038
1660024902187526269,0,0.12700000405311584,-0.8040000200271606
1660024902197374987,0,0.12700000405311584,-0.8040000200271606
1660024902207827733,0,0.11599999666213989,-0.8100000023841858
1660024902217248962,0,0.10999999940395355,-0.8130000233650208
1660024902227231161,0,0.10999999940395355,-0.8130000233650208
1660024902242480170,0,0.09799999743700027,-0.8140000104904175
1660024902248078595,0,0.08900000154972076,-0.8140000104904175
1660024902268491504,0,0.08299999684095383,-0.8140000104904175
1660024902268519174,0,0.08299999684095383,-0.8140000104904175
1660024902278119373,0,0.07800000160932541,-0.8140000104904175
1660024902288156789,0,0.07500000298023224,-0.8140000104904175
1660024902297451651,0,0.07500000298023224,-0.8140000104904175
1660024902307457327,0,0.07400000095367432,-0.8109999895095825
1660024902317467589,0,0.07400000095367432,-0.8109999895095825
1660024902327205485,0,0.07400000095367432,-0.8109999895095825
1660024902349140743,0,0.08100000023841858,-0.8080000281333923
1660024902349169884,0,0.08100000023841858,-0.8080000281333923
1660024902358685382,0,0.0860000029206276,-0.8080000281333923
1660024902370854626,0,0.0860000029206276,-0.8080000281333923
1660024902376697777,0,0.09200000017881393,-0.8069999814033508
1660024902387796365,0,0.09600000083446503,-0.8069999814033508
1660024902398982766,0,0.09600000083446503,-0.8069999814033508
1660024902407451065,0,0.10000000149011612,-0.8069999814033508
1660024902430207995,0,0.10300000011920929,-0.8069999814033508
1660024902437098178,0,0.10700000077486038,-0.8080000281333923
1660024902437124199,0,0.1120000034570694,-0.8159999847412109
1660024902449426865,0,0.1120000034570694,-0.8159999847412109
1660024902457348589,0,0.11800000071525574,-0.8289999961853027
1660024902468892883,0,0.12099999934434891,-0.8349999785423279
1660024902478038756,0,0.12099999934434891,-0.8349999785423279
1660024902488918345,0,0.1340000033378601,-0.8550000190734863
1660024902498123095,0,0.1340000033378601,-0.8550000190734863
1660024902509503895,0,0.1459999978542328,-0.8629999756813049
1660024902526873700,0,0.1599999964237213,-0.8690000176429749
1660024902526895299,0,0.17399999499320984,-0.8730000257492065
1660024902541892947,0,0.18400000035762787,-0.8759999871253967
1660024902568190748,0,0.18400000035762787,-0.8759999871253967
1660024902568314848,0,0.19200000166893005,-0.8809999823570251
1660024902568486998,0,0.1979999989271164,-0.890999972820282
1660024902576974922,0,0.1979999989271164,-0.890999972820282
1660024902587191623,0,0.2029999941587448,-0.9070000052452087
1660024902600544368,0,0.20399999618530273,-0.9200000166893005
1660024902607209820,0,0.20600000023841858,-0.9290000200271606
1660024902618599609,0,0.20600000023841858,-0.9290000200271606
1660024902627080275,0,0.2070000022649765,-0.9369999766349792
1660024902637744008,0,0.20900000631809235,-0.9409999847412109
1660024902662040392,0,0.20900000631809235,-0.9409999847412109
1660024902662066248,0,0.21299999952316284,-0.9440000057220459
1660024902667261027,0,0.2160000056028366,-0.9459999799728394
1660024902677620028,0,0.2160000056028366,-0.9459999799728394
1660024902687229339,0,0.22100000083446503,-0.9470000267028809
1660024902697116929,0,0.22200000286102295,-0.9490000009536743
1660024902707521332,0,0.2240000069141388,-0.9549999833106995
1660024902729075913,0,0.22200000286102295,-0.9639999866485596
1660024902729101039,0,0.22200000286102295,-0.9639999866485596
1660024902737370323,0,0.21799999475479126,-0.9729999899864197
1660024902747576112,0,0.21799999475479126,-0.9729999899864197
1660024902757720644,0,0.21199999749660492,-0.9819999933242798
1660024902767251953,0,0.20900000631809235,-0.9869999885559082
1660024902792387685,0,0.20900000631809235,-0.9869999885559082
1660024902792415513,0,0.18700000643730164,-1.0
1660024902797257599,0,0.18700000643730164,-1.0
1660024902807337871,0,0.18000000715255737,-1.0
1660024902819508830,0,0.17399999499320984,-1.0
1660024902827386623,0,0.17399999499320984,-1.0
1660024902837314384,0,0.16899999976158142,-1.0
1660024902847684823,0,0.1679999977350235,-1.0
1660024902860236019,0,0.1679999977350235,-1.0
1660024902867562918,0,0.16599999368190765,-1.0
1660024902877733828,0,0.1679999977350235,-1.0
1660024902889554756,0,0.16899999976158142,-1.0
1660024902898598596,0,0.16899999976158142,-1.0
1660024902907155546,0,0.1720000058412552,-1.0
1660024902917194595,0,0.1770000010728836,-1.0
1660024902928602387,0,0.1770000010728836,-1.0
1660024902937222668,0,0.1809999942779541,-1.0
1660024902949464475,0,0.18700000643730164,-1.0
1660024902963311721,0,0.18700000643730164,-1.0
1660024902968240491,0,0.20399999618530273,-1.0
1660024902977254625,0,0.20399999618530273,-1.0
1660024902988249705,0,0.20900000631809235,-1.0
1660024903001032656,0,0.20900000631809235,-1.0
1660024903009223860,0,0.22200000286102295,-1.0
1660024903017292991,0,0.2280000001192093,-1.0
1660024903031511754,0,0.2280000001192093,-1.0
1660024903037879337,0,0.2329999953508377,-1.0
1660024903048285216,0,0.23399999737739563,-1.0
1660024903063928169,0,0.23899999260902405,-1.0
