,vx,vy,omega,throttle,steering,dvx,dvy,dr
0,6.167140820521009,2.737820146202908,9.304711348579945,0.6359999847412109,1.0,0.203181564983621,0.2975430480950356,18.066497939944124
1,0.01,-2.783214080374848,-10.738665388878166,-0.8130000305175781,-1.0,-0.274754975790054,-0.23321799640751,-18.66522544202036
